timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co,state
0,24.29,53.59,102.10,400,0,1.46,0.94,1.30,1.45,1
500,24.70,53.59,102.10,400,0,1.46,0.94,1.31,1.43,1
1000,24.88,53.50,102.10,400,0,1.46,0.94,1.31,1.44,1
1500,24.97,53.38,102.10,400,0,1.46,0.94,1.31,1.42,1
2000,25.03,53.25,102.10,400,0,1.47,0.94,1.31,1.41,1
2500,25.08,53.09,102.10,400,0,1.46,0.94,1.31,1.40,1
3000,25.10,52.90,102.10,400,0,1.47,0.94,1.31,1.40,1
3500,25.13,52.75,102.10,400,0,1.47,0.94,1.31,1.39,1
4000,25.15,52.59,102.10,400,0,1.46,0.94,1.31,1.37,1
4500,25.16,52.46,102.10,400,0,1.46,0.94,1.31,1.34,1
5000,25.18,52.29,102.10,400,0,1.46,0.94,1.31,1.33,1
5500,25.19,52.16,102.10,400,0,1.46,0.94,1.30,1.31,1
6000,25.20,52.03,102.10,400,0,1.46,0.94,1.30,1.31,1
6500,25.21,51.92,102.10,400,0,1.46,0.93,1.30,1.30,1
7000,25.22,51.77,102.10,400,0,1.46,0.93,1.30,1.30,1
7500,25.22,51.70,102.10,400,0,1.45,0.93,1.30,1.29,1
8000,25.23,51.56,102.10,400,0,1.46,0.93,1.29,1.29,1
8500,25.24,51.49,102.10,400,0,1.45,0.93,1.29,1.28,1
9000,25.24,51.42,102.10,400,0,1.45,0.93,1.29,1.28,1
9500,25.25,51.33,102.10,400,0,1.45,0.93,1.29,1.28,1
10000,25.25,51.27,102.10,400,0,1.45,0.93,1.29,1.28,1
10500,25.27,51.20,102.10,400,0,1.45,0.93,1.29,1.28,1
11000,25.27,51.13,102.10,400,0,1.45,0.93,1.29,1.28,1
11500,25.27,51.06,102.10,400,0,1.45,0.93,1.29,1.28,1
12000,25.28,51.01,102.10,400,0,1.45,0.93,1.29,1.28,1
12500,25.29,50.96,102.10,400,0,1.45,0.93,1.29,1.28,1
13000,25.29,50.92,102.10,400,0,1.45,0.93,1.29,1.28,1
13500,25.30,50.87,102.10,400,0,1.45,0.93,1.29,1.28,1
14000,25.31,50.84,102.10,400,0,1.45,0.93,1.28,1.28,1
14500,25.31,50.80,102.10,400,0,1.45,0.93,1.29,1.28,1
15000,25.32,50.76,102.10,400,0,1.45,0.93,1.28,1.28,1
15500,25.33,50.72,102.10,400,0,1.45,0.93,1.28,1.28,1
16000,25.32,50.70,102.10,400,0,1.45,0.93,1.28,1.28,1
16500,25.33,50.67,102.10,400,0,1.45,0.93,1.28,1.27,1
17000,25.34,50.63,102.10,400,0,1.45,0.93,1.28,1.27,1
17500,25.33,50.61,102.10,400,0,1.45,0.93,1.28,1.27,1
18000,25.34,50.56,102.10,400,0,1.45,0.93,1.28,1.28,1
18500,25.34,50.55,102.10,400,0,1.44,0.93,1.28,1.28,1
19000,25.34,50.53,102.10,400,0,1.45,0.93,1.28,1.27,1
19500,25.35,50.51,102.10,400,0,1.44,0.93,1.28,1.28,1
20000,25.35,50.48,102.10,400,0,1.45,0.93,1.28,1.28,1
20500,25.35,50.47,102.10,400,0,1.45,0.93,1.28,1.28,1
21000,25.35,50.44,102.10,400,0,1.44,0.93,1.28,1.28,1
21500,25.36,50.44,102.10,400,0,1.45,0.93,1.28,1.28,1
22000,25.36,50.42,102.10,400,0,1.44,0.93,1.28,1.27,1
22500,25.36,50.40,102.10,400,0,1.44,0.93,1.28,1.27,1
23000,25.37,50.38,102.10,400,0,1.44,0.93,1.27,1.27,1
23500,25.36,50.37,102.10,400,0,1.44,0.93,1.28,1.27,1
24000,25.36,50.35,102.10,400,0,1.45,0.93,1.28,1.27,1
24500,25.36,50.34,102.10,400,0,1.44,0.93,1.28,1.27,1
25000,25.36,50.32,102.10,400,0,1.44,0.93,1.27,1.27,1
25500,25.36,50.30,102.10,400,0,1.44,0.93,1.28,1.27,1
26000,25.36,50.29,102.10,400,0,1.44,0.93,1.28,1.27,1
26500,25.36,50.27,102.10,400,0,1.44,0.93,1.27,1.27,1
27000,25.36,50.27,102.10,400,0,1.44,0.93,1.27,1.27,1
27500,25.37,50.26,102.10,400,0,1.44,0.93,1.27,1.27,1
28000,25.36,50.23,102.10,400,0,1.44,0.93,1.27,1.27,1
28500,25.37,50.24,102.10,400,0,1.44,0.93,1.27,1.27,1
29000,25.37,50.23,102.10,400,0,1.44,0.93,1.27,1.27,1
29500,25.37,50.23,102.10,400,0,1.44,0.92,1.27,1.27,1
30000,25.37,50.21,102.10,400,0,1.44,0.93,1.28,1.29,2
30500,25.38,50.21,102.10,400,0,1.44,0.93,1.27,1.29,2
31000,25.37,50.19,102.10,400,0,1.44,0.93,1.28,1.29,2
31500,25.38,50.21,102.10,400,0,1.44,0.93,1.27,1.29,2
32000,25.39,50.19,102.10,400,0,1.44,0.93,1.27,1.28,2
32500,25.39,50.14,102.10,400,0,1.44,0.93,1.27,1.28,2
33000,25.39,50.16,102.10,400,0,1.44,0.93,1.27,1.29,2
33500,25.41,50.16,102.10,400,0,1.44,0.93,1.27,1.30,2
34000,25.42,50.15,102.10,400,0,1.44,0.93,1.27,1.33,2
34500,25.44,50.13,102.10,400,0,1.45,0.93,1.28,1.37,2
35000,25.46,50.11,102.10,400,0,1.44,0.93,1.28,1.39,2
35500,25.47,50.09,102.10,400,0,1.45,0.93,1.28,1.37,2
36000,25.47,50.10,102.10,400,0,1.45,0.93,1.28,1.34,2
36500,25.47,50.05,102.10,400,0,1.44,0.93,1.28,1.33,2
37000,25.49,50.05,102.10,400,0,1.45,0.93,1.28,1.35,2
37500,25.51,50.05,102.10,400,0,1.45,0.93,1.29,1.36,2
38000,25.53,50.03,102.10,400,0,1.45,0.93,1.29,1.39,2
38500,25.56,50.04,102.10,400,0,1.45,0.93,1.29,1.42,2
39000,25.60,50.05,102.10,445,0,1.46,0.93,1.30,1.47,2
39500,25.66,49.99,102.11,496,0,1.46,0.94,1.31,1.53,2
40000,25.76,49.98,102.10,513,13,1.47,0.94,1.32,1.57,2
40500,25.75,49.90,102.10,445,25,1.47,0.94,1.32,1.52,2
41000,25.74,49.85,102.10,400,22,1.47,0.94,1.32,1.46,2
41500,25.73,49.77,102.10,400,20,1.47,0.95,1.32,1.42,2
42000,25.73,49.72,102.10,400,8,1.47,0.94,1.32,1.39,2
42500,25.73,49.70,102.10,400,0,1.47,0.94,1.32,1.36,2
43000,25.73,49.67,102.10,400,0,1.46,0.94,1.31,1.35,2
43500,25.80,49.63,102.10,400,6,1.47,0.94,1.32,1.49,2
44000,26.00,49.63,102.10,599,89,1.49,0.95,1.34,1.69,2
44500,26.03,49.56,102.11,482,92,1.49,0.95,1.34,1.55,2
45000,26.01,49.47,102.10,401,83,1.48,0.95,1.34,1.50,2
45500,26.01,49.39,102.10,400,77,1.48,0.95,1.34,1.46,2
46000,26.03,49.32,102.10,400,72,1.48,0.95,1.34,1.46,2
46500,26.06,49.28,102.10,400,64,1.49,0.95,1.34,1.45,2
47000,26.08,49.20,102.11,400,63,1.49,0.95,1.34,1.45,2
47500,26.11,49.12,102.11,400,53,1.49,0.95,1.34,1.44,2
48000,26.13,49.06,102.11,400,60,1.49,0.95,1.34,1.44,2
48500,26.18,49.01,102.11,449,87,1.49,0.96,1.35,1.48,2
49000,26.23,48.97,102.10,424,91,1.50,0.96,1.35,1.50,2
49500,26.29,48.92,102.11,400,86,1.49,0.96,1.35,1.49,2
50000,26.33,48.87,102.10,400,85,1.50,0.96,1.35,1.47,2
50500,26.59,48.84,102.11,400,88,1.50,0.96,1.36,1.50,2
51000,26.83,48.81,102.10,400,85,1.50,0.96,1.36,1.51,2
51500,26.94,48.71,102.11,400,70,1.50,0.96,1.36,1.47,2
52000,27.07,48.62,102.11,400,64,1.50,0.97,1.36,1.46,2
52500,27.33,48.49,102.10,400,62,1.51,0.97,1.36,1.46,2
53000,27.57,48.35,102.10,400,63,1.51,0.97,1.37,1.49,2
53500,27.63,48.17,102.10,400,73,1.51,0.97,1.37,1.48,2
54000,27.73,47.95,102.10,400,72,1.51,0.97,1.37,1.50,2
54500,27.78,47.75,102.11,400,73,1.51,0.97,1.37,1.48,2
55000,27.79,47.50,102.11,400,76,1.52,0.97,1.37,1.49,2
55500,27.75,47.27,102.10,400,71,1.51,0.98,1.37,1.46,2
56000,27.73,47.04,102.10,400,64,1.51,0.97,1.37,1.45,2
56500,27.72,46.84,102.10,400,65,1.51,0.97,1.37,1.43,2
57000,27.82,46.69,102.10,400,53,1.51,0.97,1.37,1.43,2
57500,27.91,46.52,102.11,400,52,1.51,0.97,1.37,1.44,2
58000,28.23,46.42,102.11,461,81,1.52,0.97,1.38,1.57,2
58500,28.72,46.34,102.11,501,105,1.53,0.98,1.39,1.65,2
59000,28.94,46.17,102.11,562,108,1.54,0.98,1.39,1.65,2
59500,29.22,45.99,102.10,829,183,1.56,0.99,1.42,2.01,2
60000,29.74,45.86,102.10,1497,389,1.59,1.00,1.46,2.21,2
60500,30.19,45.70,102.11,2119,783,1.61,1.02,1.49,2.25,2
