timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co,state
0,24.28,45.11,102.27,400,0,1.63,0.94,1.58,1.12,1
500,24.70,45.14,102.27,400,0,1.63,0.94,1.58,1.13,1
1000,24.87,45.05,102.27,400,0,1.64,0.94,1.59,1.29,1
1500,24.97,44.94,102.27,415,0,1.64,0.94,1.60,1.35,1
2000,25.03,44.80,102.27,448,0,1.65,0.94,1.60,1.39,1
2500,25.07,44.66,102.27,488,0,1.66,0.95,1.61,1.44,1
3000,25.12,44.51,102.27,469,0,1.66,0.94,1.62,1.39,1
3500,25.14,44.36,102.27,453,0,1.66,0.95,1.62,1.39,1
4000,25.15,44.22,102.27,418,0,1.66,0.94,1.62,1.32,1
4500,25.18,44.07,102.27,400,0,1.65,0.94,1.61,1.24,1
5000,25.19,43.96,102.27,400,0,1.65,0.94,1.61,1.24,1
5500,25.21,43.86,102.28,400,0,1.65,0.94,1.61,1.23,1
6000,25.22,43.74,102.27,400,0,1.65,0.94,1.61,1.22,1
6500,25.24,43.67,102.27,400,0,1.65,0.94,1.61,1.27,1
7000,25.25,43.60,102.27,400,0,1.66,0.94,1.61,1.29,1
7500,25.26,43.53,102.28,433,0,1.66,0.94,1.62,1.33,1
8000,25.28,43.48,102.27,474,0,1.66,0.95,1.62,1.35,1
8500,25.30,43.45,102.27,748,52,1.67,0.95,1.63,1.52,1
9000,25.32,43.42,102.27,695,92,1.67,0.94,1.64,1.49,1
9500,25.33,43.39,102.27,645,98,1.67,0.95,1.64,1.38,1
10000,25.35,43.37,102.27,622,116,1.67,0.95,1.64,1.34,1
10500,25.37,43.35,102.27,558,105,1.67,0.95,1.64,1.32,1
11000,25.39,43.37,102.27,523,98,1.67,0.95,1.64,1.33,1
11500,25.40,43.40,102.27,511,99,1.68,0.95,1.64,1.36,1
12000,25.42,43.37,102.27,500,97,1.68,0.95,1.65,1.34,1
12500,25.43,43.39,102.28,473,90,1.67,0.95,1.64,1.29,2
13000,25.44,43.39,102.28,430,76,1.67,0.95,1.64,1.26,2
13500,25.45,43.36,102.27,433,66,1.67,0.95,1.64,1.25,2
14000,25.46,43.35,102.27,465,68,1.68,0.95,1.64,1.30,2
14500,25.54,43.37,102.27,899,181,1.74,0.96,1.68,1.84,2
15000,25.72,43.37,102.27,1618,441,1.78,0.97,1.74,2.18,2
15500,25.83,43.32,102.27,1624,662,1.81,0.98,1.77,2.20,2
16000,25.89,43.28,102.27,1400,769,1.82,0.98,1.80,2.16,2
16500,26.10,43.24,102.27,1790,1037,1.86,0.99,1.84,2.31,2
17000,26.33,43.21,102.27,2398,1501,1.88,1.00,1.86,2.25,2
17500,26.41,43.10,102.27,1903,1776,1.88,1.00,1.87,2.12,2
18000,26.35,42.98,102.27,1161,1326,1.86,1.00,1.86,1.86,2
18500,26.28,42.82,102.27,746,1071,1.85,1.00,1.84,1.62,2
19000,26.25,42.66,102.27,607,851,1.84,0.99,1.83,1.55,2
19500,26.25,42.51,102.27,516,673,1.83,0.99,1.81,1.49,2
20000,26.29,42.39,102.27,485,569,1.82,0.99,1.81,1.48,2
20500,26.46,42.26,102.27,528,529,1.83,0.99,1.81,1.62,2
21000,26.63,42.19,102.27,560,507,1.83,0.99,1.81,1.65,2
21500,26.97,42.12,102.27,1395,863,1.86,1.01,1.84,1.93,2
22000,27.33,42.08,102.27,1805,1203,1.88,1.02,1.87,2.11,2
22500,27.56,41.96,102.27,1549,1278,1.88,1.03,1.88,1.96,2
23000,27.50,41.79,102.28,1134,1188,1.88,1.03,1.87,1.79,2
23500,27.57,41.61,102.27,1040,1126,1.88,1.03,1.87,1.78,2
24000,27.50,41.44,102.27,824,1005,1.87,1.03,1.87,1.64,2
24500,27.49,41.25,102.27,778,936,1.87,1.03,1.86,1.59,2
25000,27.61,41.13,102.28,854,931,1.87,1.03,1.86,1.64,2
25500,27.78,41.02,102.28,1055,988,1.88,1.04,1.87,1.78,2
26000,28.35,40.96,102.27,1823,1293,1.91,1.05,1.90,2.05,2
26500,28.74,40.87,102.27,2538,1986,1.92,1.06,1.92,2.07,2
27000,28.75,40.68,102.27,1927,2099,1.91,1.06,1.92,1.93,2
27500,28.67,40.40,102.27,1599,1863,1.92,1.06,1.92,1.83,2
