timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co,state
0,72.70,3.79,102.22,1963,4858,2.62,2.15,2.67,1.04,1
500,73.41,3.83,102.23,1916,4673,2.61,2.14,2.67,1.03,1
1000,73.25,3.78,102.23,1891,4593,2.61,2.14,2.66,1.03,1
1500,73.02,3.77,102.23,1877,4542,2.61,2.13,2.66,1.02,1
2000,72.73,3.75,102.23,1873,4432,2.60,2.12,2.66,1.01,1
2500,72.70,3.79,102.23,1929,4638,2.60,2.12,2.65,1.01,1
3000,72.88,3.81,102.23,1868,4497,2.60,2.11,2.65,1.01,1
3500,73.03,3.81,102.23,1803,4292,2.59,2.11,2.65,1.00,1
4000,72.69,3.78,102.23,1729,4046,2.59,2.10,2.65,0.99,1
4500,72.17,3.79,102.24,1683,3931,2.58,2.10,2.64,0.99,1
5000,71.67,3.80,102.25,1600,3700,2.58,2.09,2.64,0.98,1
5500,71.07,3.84,102.24,1526,3434,2.57,2.08,2.63,0.97,1
6000,70.84,3.91,102.23,1506,3309,2.57,2.08,2.63,0.98,1
6500,70.61,3.97,102.24,1520,3254,2.57,2.07,2.62,0.98,1
7000,70.42,4.03,102.23,1503,3163,2.56,2.07,2.62,0.99,1
7500,70.47,4.09,102.23,1548,3183,2.56,2.06,2.62,1.00,1
8000,70.48,4.15,102.24,1538,3284,2.56,2.05,2.61,1.01,1
8500,70.35,4.17,102.23,1573,3264,2.55,2.05,2.61,0.99,1
9000,70.39,4.18,102.23,1610,3394,2.55,2.05,2.61,0.98,1
9500,70.41,4.20,102.23,1626,3434,2.55,2.04,2.60,0.97,1
10000,70.27,4.21,102.24,1634,3484,2.55,2.04,2.60,0.97,1
10500,69.94,4.22,102.24,1655,3489,2.54,2.03,2.60,0.96,1
11000,69.72,4.26,102.24,1662,3564,2.54,2.03,2.59,0.96,1
11500,69.66,4.29,102.24,1611,3364,2.54,2.02,2.59,0.96,1
12000,69.50,4.30,102.24,1645,3489,2.53,2.02,2.58,0.95,1
12500,69.71,4.35,102.24,1627,3424,2.53,2.01,2.58,0.95,1
13000,69.62,4.34,102.24,1582,3299,2.53,2.01,2.58,0.95,1
13500,69.13,4.34,102.24,1529,3183,2.52,2.00,2.58,0.95,1
14000,68.94,4.37,102.24,1474,3043,2.52,2.00,2.57,0.94,1
14500,68.66,4.39,102.25,1398,2958,2.52,1.99,2.57,0.94,1
15000,68.43,4.44,102.25,1356,2861,2.51,1.99,2.56,0.94,1
15500,68.32,4.49,102.24,1404,2879,2.51,1.98,2.56,0.94,1
16000,68.31,4.53,102.24,1406,2847,2.51,1.98,2.56,0.94,1
16500,68.18,4.57,102.25,1360,2824,2.51,1.97,2.56,0.94,1
17000,67.63,4.60,102.25,1342,2741,2.50,1.97,2.55,0.94,1
17500,67.59,4.65,102.25,1363,2771,2.50,1.96,2.55,0.94,1
18000,67.18,4.68,102.25,1346,2766,2.50,1.96,2.55,0.96,1
18500,66.57,4.74,102.25,1350,2718,2.49,1.95,2.55,0.96,1
19000,65.84,4.78,102.25,1322,2699,2.49,1.95,2.54,0.95,1
19500,65.27,4.87,102.25,1313,2669,2.48,1.94,2.54,0.95,1
20000,64.79,4.97,102.25,1307,2618,2.48,1.94,2.54,0.95,1
20500,64.20,5.10,102.25,1348,2685,2.48,1.93,2.53,0.95,1
21000,64.13,5.23,102.25,1408,2757,2.48,1.92,2.53,0.95,1
21500,64.22,5.32,102.25,1398,2727,2.48,1.92,2.53,0.95,1
22000,63.98,5.39,102.25,1447,2838,2.47,1.91,2.52,0.95,1
22500,64.11,5.46,102.25,1453,2826,2.47,1.91,2.52,0.95,1
23000,64.03,5.50,102.26,2599,3700,2.49,1.91,2.53,1.61,1
23500,63.46,5.59,102.26,3581,4392,2.51,1.91,2.56,1.92,1
24000,63.25,5.71,102.25,4602,5265,2.52,1.91,2.57,1.97,1
24500,63.13,5.79,102.26,4020,4924,2.52,1.90,2.57,1.68,1
25000,62.69,5.80,102.25,4567,5229,2.52,1.90,2.57,1.73,1
25500,62.42,5.86,102.25,5365,5701,2.52,1.89,2.58,1.74,1
26000,62.08,5.95,102.26,7607,6533,2.53,1.89,2.58,1.81,2
26500,61.57,6.01,102.26,9194,7045,2.55,1.89,2.59,1.91,2
27000,61.46,6.17,102.26,9217,7374,2.56,1.89,2.61,2.13,2
27500,61.38,6.32,102.26,9425,7295,2.57,1.89,2.61,2.08,2
28000,61.30,6.42,102.26,7746,6669,2.57,1.88,2.62,2.05,2
28500,61.15,6.53,102.26,7427,6473,2.59,1.88,2.62,2.13,2
29000,61.28,6.66,102.25,9182,7040,2.59,1.88,2.64,2.29,2
29500,61.35,6.77,102.26,7769,6674,2.61,1.88,2.64,2.28,2
30000,61.21,6.82,102.26,4818,5631,2.60,1.87,2.64,2.11,2
30500,61.18,6.86,102.25,4977,5566,2.60,1.87,2.64,2.27,2
31000,61.16,6.88,102.26,3660,4593,2.59,1.86,2.63,2.02,2
31500,60.56,6.82,102.26,2602,3700,2.57,1.85,2.62,1.72,2
32000,59.86,6.78,102.26,3002,3890,2.57,1.84,2.60,1.70,2
32500,59.96,6.93,102.25,5667,5626,2.59,1.85,2.62,2.19,2
