timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co,state
0,24.71,44.16,102.25,400,0,1.97,1.11,1.92,1.11,1
500,24.88,44.14,102.25,404,0,1.97,1.11,1.91,1.12,1
1000,25.15,44.09,102.25,400,0,1.97,1.11,1.91,1.13,1
1500,25.30,44.01,102.25,400,0,1.96,1.11,1.91,1.12,1
2000,25.38,43.89,102.25,400,0,1.96,1.10,1.91,1.11,1
2500,25.44,43.76,102.25,464,12,1.96,1.10,1.91,1.20,1
3000,25.48,43.62,102.25,476,30,1.96,1.10,1.91,1.25,1
3500,25.51,43.46,102.25,463,23,1.96,1.10,1.91,1.20,1
4000,25.54,43.33,102.25,452,30,1.96,1.10,1.91,1.17,1
4500,25.56,43.22,102.25,435,26,1.96,1.10,1.90,1.15,1
5000,25.58,43.10,102.25,415,13,1.95,1.10,1.90,1.15,1
5500,25.60,42.98,102.25,416,9,1.95,1.10,1.90,1.14,1
6000,25.61,42.89,102.25,402,3,1.95,1.09,1.90,1.13,1
6500,25.63,42.80,102.25,400,0,1.95,1.09,1.89,1.12,1
7000,25.63,42.68,102.25,401,0,1.95,1.09,1.89,1.11,1
7500,25.65,42.59,102.25,413,0,1.95,1.09,1.89,1.10,1
8000,25.66,42.53,102.26,409,4,1.95,1.09,1.88,1.10,1
8500,25.67,42.46,102.25,408,4,1.95,1.09,1.88,1.10,1
9000,25.68,42.41,102.25,405,1,1.94,1.09,1.88,1.11,1
9500,25.69,42.36,102.25,400,0,1.94,1.08,1.88,1.11,1
10000,25.70,42.32,102.25,400,0,1.94,1.08,1.88,1.10,1
10500,25.72,42.29,102.25,400,0,1.94,1.08,1.87,1.10,1
11000,25.72,42.20,102.25,400,2,1.93,1.08,1.87,1.09,1
11500,25.72,42.15,102.25,400,0,1.93,1.08,1.87,1.09,2
12000,25.73,42.10,102.25,424,3,1.93,1.08,1.87,1.17,2
12500,25.74,42.03,102.25,434,8,1.93,1.08,1.87,1.23,2
13000,25.75,41.98,102.25,439,10,1.94,1.08,1.88,1.22,2
13500,25.76,41.94,102.25,607,60,1.94,1.08,1.89,1.36,2
14000,25.78,41.88,102.25,741,131,1.95,1.08,1.89,1.36,2
14500,25.80,41.84,102.25,627,136,1.94,1.08,1.89,1.31,2
15000,25.80,41.79,102.25,581,142,1.94,1.08,1.89,1.28,2
