timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co,state
0,24.55,51.46,102.30,404,39,1.64,0.81,1.53,0.78,1
500,24.98,51.46,102.31,400,38,1.63,0.81,1.52,0.78,1
1000,25.15,51.39,102.31,400,30,1.63,0.81,1.52,0.77,1
1500,25.23,51.26,102.31,401,24,1.63,0.81,1.52,0.77,1
2000,25.30,51.13,102.31,400,10,1.63,0.81,1.51,0.77,1
2500,25.33,50.97,102.31,413,14,1.63,0.81,1.51,0.77,1
3000,25.36,50.80,102.31,410,12,1.63,0.81,1.51,0.77,1
3500,25.40,50.65,102.31,401,7,1.62,0.81,1.51,0.77,1
4000,25.43,50.49,102.31,405,7,1.63,0.81,1.51,0.76,1
4500,25.44,50.37,102.31,405,4,1.62,0.81,1.50,0.76,1
5000,25.47,50.21,102.31,401,3,1.62,0.81,1.50,0.76,1
5500,25.49,50.09,102.31,408,0,1.62,0.81,1.50,0.76,1
6000,25.50,49.99,102.31,402,0,1.62,0.81,1.50,0.76,1
6500,25.51,49.87,102.31,408,2,1.62,0.81,1.50,0.77,1
7000,25.53,49.76,102.31,422,0,1.62,0.81,1.51,0.84,1
7500,25.55,49.70,102.31,432,8,1.63,0.81,1.51,0.87,1
8000,25.56,49.60,102.31,434,2,1.62,0.81,1.51,0.84,1
8500,25.57,49.51,102.31,416,0,1.62,0.81,1.51,0.81,1
9000,25.59,49.45,102.31,422,3,1.62,0.81,1.50,0.80,1
9500,25.60,49.35,102.31,404,0,1.62,0.81,1.50,0.78,1
10000,25.61,49.29,102.31,405,0,1.62,0.81,1.50,0.78,1
10500,25.61,49.24,102.31,408,1,1.62,0.81,1.50,0.78,1
11000,25.63,49.19,102.31,415,2,1.62,0.81,1.50,0.78,1
11500,25.63,49.12,102.31,407,0,1.62,0.81,1.50,0.78,1
12000,25.64,49.10,102.32,407,0,1.62,0.81,1.50,0.79,1
12500,25.65,49.04,102.32,423,0,1.62,0.81,1.50,0.85,1
13000,25.66,49.01,102.31,428,5,1.62,0.81,1.50,0.84,1
13500,25.67,48.96,102.32,428,7,1.62,0.81,1.50,0.85,1
14060,25.60,48.94,102.31,442,8,1.63,0.81,1.51,0.86,2
14560,25.66,48.91,102.31,447,13,1.62,0.81,1.51,0.86,2
15060,25.68,48.89,102.31,446,16,1.62,0.81,1.51,0.85,2
15560,25.69,48.87,102.31,465,21,1.63,0.81,1.51,0.89,2
16060,25.70,48.86,102.31,468,25,1.63,0.81,1.52,0.91,2
16560,25.72,48.84,102.31,462,24,1.63,0.81,1.52,0.93,2
17060,25.73,48.82,102.31,475,30,1.64,0.81,1.53,0.96,2
17560,25.81,48.83,102.31,1824,279,1.78,0.84,1.70,2.30,2
18060,25.94,48.86,102.31,1969,526,1.86,0.85,1.84,2.43,2
18560,26.10,48.95,102.31,1934,710,1.92,0.86,1.91,2.40,2
19060,26.32,49.08,102.31,2570,1066,1.98,0.88,1.99,2.44,2
19560,26.50,49.16,102.31,3233,1308,2.00,0.90,2.02,2.34,2
20060,26.70,49.25,102.31,2901,1427,2.03,0.91,2.05,2.27,2
20560,26.87,49.30,102.31,4057,2011,2.06,0.92,2.07,2.25,2
21060,27.08,49.29,102.31,4666,2501,2.10,0.94,2.10,2.32,2
21560,27.24,49.28,102.31,3448,2198,2.10,0.95,2.12,2.25,2
22060,27.45,49.23,102.31,2788,1886,2.11,0.96,2.12,2.06,2
22560,27.64,49.14,102.31,2109,1582,2.12,0.97,2.13,2.07,2
23060,27.82,49.01,102.31,2219,1589,2.14,0.97,2.15,2.11,2
23560,27.85,48.82,102.32,2239,1476,2.13,0.98,2.14,1.88,2
24060,28.02,48.62,102.31,2977,1820,2.15,0.99,2.15,2.03,2
24560,28.28,48.43,102.31,2044,1556,2.15,1.00,2.15,2.02,2
25060,28.33,48.19,102.32,1938,1351,2.14,1.00,2.14,1.78,2
25560,28.43,47.95,102.32,2639,1688,2.14,1.01,2.15,2.02,2
26060,28.48,47.68,102.32,1701,1301,2.13,1.00,2.14,1.78,2
26560,28.68,47.43,102.31,2391,1457,2.14,1.01,2.15,1.90,2
27060,29.12,47.26,102.31,4057,2173,2.18,1.03,2.20,2.35,2
27560,29.64,47.10,102.31,4597,2674,2.22,1.05,2.24,2.37,2
28060,29.93,46.85,102.31,4197,2625,2.24,1.07,2.27,2.42,2
28560,29.96,46.54,102.31,4062,2593,2.23,1.08,2.27,2.20,2
29060,30.18,46.25,102.32,3252,2355,2.23,1.08,2.28,2.19,2
29560,30.45,46.00,102.31,4317,2521,2.25,1.09,2.29,2.26,2
30060,30.52,45.71,102.31,4744,2856,2.24,1.10,2.29,2.10,2
30560,30.46,45.37,102.31,6408,3409,2.24,1.09,2.28,2.01,2
31060,30.61,45.05,102.31,5273,3294,2.25,1.10,2.29,2.14,2
31560,30.91,44.76,102.31,4020,2838,2.25,1.11,2.30,2.16,2
32060,31.04,44.50,102.31,2680,2205,2.25,1.11,2.29,2.08,2
32560,31.18,44.18,102.31,2415,1993,2.26,1.11,2.29,2.10,2
33060,31.47,43.93,102.31,2487,1942,2.27,1.12,2.29,2.14,2
33560,31.46,43.60,102.31,1668,1517,2.25,1.11,2.27,1.83,2
34060,31.42,43.22,102.31,3267,1993,2.26,1.11,2.28,2.10,2
34560,31.90,43.03,102.31,5134,2914,2.30,1.13,2.32,2.35,2
35060,32.33,42.84,102.31,7282,3755,2.32,1.14,2.34,2.46,2
35560,32.82,42.70,102.31,9037,4919,2.35,1.16,2.39,2.64,2
36060,33.19,42.51,102.31,8336,4718,2.35,1.17,2.39,2.42,2
36560,33.36,42.28,102.31,8412,4748,2.35,1.18,2.39,2.38,2
37060,33.73,42.00,102.31,8771,4954,2.37,1.18,2.41,2.53,2
37560,34.03,41.72,102.31,8186,4773,2.37,1.19,2.41,2.48,2
38060,34.26,41.40,102.31,7850,4733,2.37,1.19,2.42,2.42,2
38560,34.44,41.03,102.31,7647,4618,2.37,1.19,2.41,2.35,2
39060,34.89,40.71,102.31,6999,4517,2.37,1.20,2.41,2.40,2
39560,35.43,40.43,102.31,5308,4001,2.38,1.21,2.42,2.47,2
40060,35.84,40.11,102.31,7555,4462,2.39,1.21,2.43,2.48,2
40560,35.88,39.67,102.31,6611,4402,2.38,1.21,2.42,2.35,2
41060,35.91,39.19,102.31,4288,3309,2.37,1.20,2.41,2.26,2
41560,36.13,38.74,102.31,4504,3066,2.38,1.21,2.41,2.28,2
42060,36.44,38.36,102.31,4391,3078,2.38,1.20,2.41,2.28,2
42560,36.75,37.98,102.32,7109,4237,2.40,1.22,2.43,2.50,2
43060,37.04,37.60,102.31,10375,5606,2.41,1.22,2.45,2.60,2
43560,37.15,37.23,102.31,9472,5550,2.41,1.23,2.45,2.53,2
44060,37.43,36.91,102.32,9338,5380,2.42,1.23,2.45,2.45,2
44560,37.85,36.61,102.31,8087,5064,2.41,1.24,2.46,2.46,2
45060,38.19,36.30,102.31,7537,4708,2.42,1.24,2.45,2.45,2
45560,38.55,36.02,102.31,9889,5510,2.44,1.26,2.47,2.56,2
46060,38.92,35.72,102.31,10149,5756,2.44,1.27,2.48,2.55,2
46560,39.40,35.46,102.32,9425,5515,2.44,1.27,2.48,2.51,2
47060,39.65,35.14,102.32,11365,6207,2.45,1.28,2.49,2.54,2
47560,39.95,34.83,102.31,9947,5861,2.45,1.28,2.48,2.49,2
48060,40.24,34.47,102.32,6663,4808,2.44,1.28,2.48,2.45,2
48560,40.33,34.08,102.32,5464,4106,2.43,1.27,2.46,2.33,2
49060,40.49,33.67,102.31,8082,5079,2.44,1.28,2.47,2.46,2
49560,40.81,33.32,102.32,7827,4989,2.44,1.28,2.48,2.50,2
50060,41.13,32.98,102.31,10589,6142,2.45,1.29,2.49,2.54,2
50560,41.44,32.67,102.32,10688,6273,2.45,1.30,2.49,2.52,2
51060,41.59,32.34,102.32,10109,5917,2.45,1.30,2.49,2.46,2
51560,41.75,32.04,102.32,8047,5240,2.45,1.30,2.48,2.39,2
52060,41.66,31.66,102.32,8707,5265,2.45,1.29,2.47,2.38,2
52560,41.86,31.35,102.31,13214,6734,2.47,1.31,2.49,2.59,2
53060,42.02,31.10,102.32,9784,5987,2.46,1.31,2.49,2.47,2
53560,42.10,30.84,102.31,7369,5169,2.45,1.31,2.48,2.38,2
54060,42.36,30.62,102.32,15226,6920,2.48,1.32,2.50,2.59,2
54560,42.81,30.53,102.32,16301,7869,2.48,1.34,2.52,2.64,2
55060,43.27,30.44,102.31,21181,9546,2.49,1.35,2.53,2.66,2
55560,43.70,30.36,102.32,22352,10278,2.49,1.36,2.54,2.65,2
56060,44.03,30.18,102.32,18424,9107,2.49,1.36,2.54,2.60,2
56560,44.21,29.99,102.32,18300,9074,2.49,1.36,2.54,2.54,2
57060,44.41,29.69,102.31,16453,8545,2.49,1.36,2.54,2.58,2
57560,44.74,29.47,102.31,21760,10199,2.51,1.39,2.55,2.66,2
58060,44.99,29.24,102.31,22504,10672,2.51,1.39,2.55,2.64,2
58560,45.20,28.93,102.31,21705,10357,2.51,1.39,2.55,2.57,2
59060,45.69,28.72,102.31,23938,11156,2.52,1.41,2.56,2.59,2
