timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co,state
0,27.87,46.47,102.13,723,226,1.79,0.92,1.78,1.47,1
500,28.37,46.48,102.13,909,299,1.81,0.92,1.79,1.73,1
1000,28.60,46.46,102.13,821,322,1.81,0.93,1.80,1.71,1
1500,28.77,46.41,102.13,835,354,1.82,0.93,1.82,1.76,1
2000,28.82,46.33,102.13,728,342,1.82,0.93,1.81,1.60,1
2500,28.79,46.27,102.14,604,284,1.81,0.92,1.80,1.47,1
3000,28.81,46.19,102.13,588,249,1.80,0.92,1.80,1.46,1
3500,28.94,46.13,102.14,620,237,1.81,0.92,1.80,1.49,1
4000,28.94,46.10,102.14,550,217,1.80,0.92,1.79,1.42,1
4500,28.93,46.03,102.14,589,206,1.81,0.92,1.80,1.45,1
5000,28.92,46.02,102.14,637,208,1.80,0.92,1.80,1.45,1
5500,28.87,46.03,102.13,584,182,1.80,0.92,1.79,1.37,1
6000,28.86,46.02,102.14,533,169,1.80,0.92,1.79,1.40,1
6500,28.95,45.98,102.14,587,171,1.81,0.92,1.80,1.63,1
7000,29.04,45.96,102.14,931,247,1.83,0.93,1.82,1.82,1
7500,29.05,45.85,102.13,1545,436,1.83,0.93,1.83,1.80,1
8000,29.13,45.72,102.14,1517,538,1.84,0.94,1.84,1.85,1
8500,29.13,45.62,102.14,1630,673,1.85,0.94,1.85,1.87,1
9000,29.06,45.47,102.14,1858,932,1.84,0.94,1.85,1.71,1
9500,29.03,45.30,102.13,1680,1027,1.85,0.94,1.85,1.69,1
10000,29.08,45.17,102.14,1265,955,1.85,0.94,1.85,1.65,1
10500,29.17,45.06,102.14,1052,870,1.85,0.93,1.85,1.66,2
11000,29.28,44.99,102.13,1146,888,1.85,0.94,1.85,1.75,2
11500,29.37,44.90,102.13,1253,898,1.86,0.94,1.86,1.81,2
12000,29.42,44.87,102.13,1019,805,1.85,0.94,1.86,1.68,2
12500,29.54,44.83,102.14,922,754,1.85,0.94,1.86,1.63,2
13000,29.69,44.80,102.13,875,713,1.85,0.94,1.86,1.64,2
13500,29.80,44.72,102.14,837,684,1.86,0.95,1.86,1.72,2
14000,29.92,44.63,102.13,807,659,1.86,0.95,1.87,1.74,2
14500,29.95,44.49,102.13,798,618,1.86,0.95,1.86,1.64,2
15000,30.00,44.31,102.13,788,583,1.86,0.95,1.86,1.63,2
15500,30.14,44.13,102.13,935,651,1.86,0.95,1.87,1.74,2
16000,30.43,44.01,102.13,900,662,1.87,0.95,1.88,1.76,2
16500,30.77,43.81,102.13,821,639,1.87,0.96,1.88,1.79,2
17000,31.18,43.65,102.13,827,625,1.88,0.96,1.89,1.80,2
17500,31.29,43.35,102.14,821,612,1.87,0.96,1.89,1.74,2
18000,31.35,43.03,102.13,769,582,1.87,0.96,1.89,1.72,2
18500,31.55,42.73,102.13,763,565,1.88,0.96,1.89,1.73,2
19000,31.83,42.47,102.13,947,641,1.89,0.97,1.90,1.81,2
19500,32.10,42.18,102.14,815,608,1.89,0.97,1.90,1.79,2
20000,32.02,41.81,102.14,695,542,1.88,0.97,1.90,1.65,2
20500,31.94,41.44,102.14,599,485,1.87,0.96,1.89,1.54,2
21000,32.07,41.11,102.14,592,452,1.87,0.96,1.88,1.51,2
21500,32.10,40.80,102.14,575,415,1.87,0.96,1.88,1.47,2
22000,32.06,40.46,102.14,513,365,1.87,0.96,1.87,1.44,2
22500,32.16,40.20,102.14,522,348,1.87,0.96,1.87,1.49,2
23000,32.42,39.98,102.14,561,335,1.87,0.96,1.87,1.54,2
23500,32.49,39.71,102.13,548,314,1.86,0.96,1.87,1.48,2
24000,32.68,39.50,102.13,570,310,1.87,0.96,1.87,1.51,2
24500,32.94,39.28,102.14,537,280,1.86,0.96,1.87,1.48,2
25000,33.16,39.03,102.14,562,271,1.87,0.96,1.87,1.55,2
25500,33.53,38.84,102.14,655,285,1.87,0.97,1.87,1.62,2
26000,33.98,38.64,102.13,767,339,1.88,0.98,1.88,1.65,2
26500,34.11,38.35,102.14,783,383,1.88,0.98,1.88,1.65,2
27000,34.20,38.04,102.14,765,391,1.89,0.98,1.89,1.65,2
27500,34.27,37.71,102.14,698,378,1.88,0.98,1.89,1.60,2
28000,34.47,37.41,102.13,668,361,1.89,0.99,1.88,1.58,2
28500,34.62,37.12,102.13,666,364,1.88,0.98,1.89,1.57,2
29000,34.94,36.82,102.13,706,370,1.89,0.99,1.88,1.60,2
29500,35.23,36.50,102.13,695,370,1.89,0.99,1.88,1.58,2
30000,35.42,36.18,102.13,697,365,1.89,0.99,1.89,1.62,2
30500,35.65,35.85,102.14,706,385,1.89,0.99,1.89,1.63,2
31000,35.74,35.50,102.13,661,360,1.89,1.00,1.89,1.61,2
31500,35.85,35.14,102.13,658,355,1.90,1.00,1.89,1.60,2
32000,36.19,34.85,102.14,682,364,1.90,1.00,1.89,1.62,2
32500,36.43,34.54,102.13,736,385,1.90,1.01,1.90,1.64,2
33000,36.78,34.28,102.14,823,424,1.91,1.01,1.90,1.69,2
33500,37.07,33.99,102.13,818,451,1.91,1.02,1.91,1.69,2
34000,37.33,33.65,102.13,774,452,1.91,1.03,1.91,1.68,2
34500,37.41,33.26,102.14,699,424,1.91,1.02,1.91,1.60,2
35000,37.50,32.84,102.14,641,403,1.91,1.02,1.90,1.56,2
35500,37.74,32.49,102.14,613,390,1.91,1.02,1.90,1.54,2
36000,37.82,32.08,102.13,654,380,1.90,1.02,1.90,1.57,2
36500,38.00,31.72,102.14,663,376,1.91,1.02,1.91,1.62,2
37000,38.26,31.43,102.14,662,368,1.92,1.03,1.91,1.69,2
37500,38.48,31.16,102.13,687,377,1.92,1.03,1.91,1.66,2
38000,38.89,30.90,102.13,690,377,1.92,1.03,1.91,1.65,2
38500,39.41,30.66,102.13,755,408,1.93,1.04,1.92,1.74,2
39000,39.73,30.38,102.13,822,440,1.93,1.05,1.93,1.75,2
39500,39.98,30.07,102.14,867,492,1.93,1.05,1.93,1.76,2
40000,40.02,29.68,102.13,828,479,1.93,1.05,1.94,1.73,2
40500,40.05,29.29,102.13,842,494,1.93,1.05,1.94,1.68,2
41000,40.16,28.93,102.14,745,463,1.92,1.05,1.93,1.58,2
41500,40.07,28.50,102.13,690,436,1.92,1.04,1.92,1.54,2
42000,40.25,28.20,102.13,706,436,1.92,1.04,1.93,1.59,2
42500,40.32,27.92,102.14,705,443,1.92,1.04,1.92,1.58,2
43000,40.35,27.64,102.14,700,434,1.92,1.05,1.92,1.55,2
43500,40.63,27.44,102.13,724,440,1.92,1.05,1.93,1.59,2
44000,40.76,27.26,102.14,713,428,1.93,1.05,1.93,1.60,2
44500,40.84,27.04,102.14,699,413,1.92,1.05,1.92,1.59,2
45000,40.85,26.81,102.14,706,424,1.93,1.05,1.93,1.60,2
45500,41.01,26.65,102.14,705,422,1.93,1.05,1.93,1.60,2
46000,40.96,26.48,102.13,678,391,1.93,1.05,1.93,1.57,2
46500,40.98,26.30,102.13,736,420,1.93,1.05,1.93,1.64,2
47000,41.11,26.18,102.13,706,408,1.93,1.05,1.93,1.62,2
47500,41.32,26.09,102.13,685,394,1.93,1.06,1.93,1.61,2
48000,41.59,26.02,102.13,733,412,1.94,1.06,1.94,1.69,2
48500,41.83,25.94,102.13,793,431,1.94,1.07,1.94,1.71,2
49000,42.19,25.83,102.13,794,435,1.94,1.07,1.94,1.64,2
49500,42.51,25.74,102.13,995,487,1.95,1.08,1.95,1.77,2
50000,42.88,25.65,102.14,927,517,1.95,1.09,1.95,1.75,2
50500,43.01,25.49,102.13,945,526,1.95,1.09,1.96,1.74,2
51000,43.48,25.40,102.13,1140,581,1.97,1.11,1.97,1.85,2
51500,44.06,25.26,102.13,1041,580,1.97,1.11,1.97,1.79,2
52000,44.38,25.01,102.13,1037,590,1.97,1.11,1.98,1.77,2
52500,44.53,24.68,102.13,1022,618,1.97,1.11,1.98,1.78,2
53000,44.76,24.42,102.13,1080,650,1.97,1.12,1.99,1.81,2
53500,45.06,24.16,102.13,1173,696,1.98,1.13,2.00,1.84,2
