timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co,state
0,78.44,2.76,102.20,2995,8094,2.81,2.48,2.90,1.51,1
500,79.35,2.76,102.20,3063,8139,2.81,2.47,2.90,1.44,1
1000,80.26,2.70,102.19,3556,9074,2.81,2.47,2.90,1.49,1
1500,80.50,2.61,102.19,4771,10593,2.81,2.47,2.90,1.72,1
2000,80.44,2.56,102.20,6918,11989,2.82,2.47,2.90,2.33,1
2500,80.59,2.61,102.19,9761,13835,2.82,2.47,2.91,2.46,1
3000,80.83,2.61,102.19,11024,14668,2.83,2.47,2.91,2.53,1
3500,80.53,2.57,102.20,6935,11831,2.82,2.45,2.90,2.04,1
4000,80.22,2.50,102.20,4374,9625,2.81,2.45,2.90,1.64,1
4500,80.33,2.49,102.20,3674,8342,2.80,2.44,2.89,1.47,1
5000,80.29,2.47,102.20,3338,8151,2.80,2.44,2.88,1.38,1
5500,80.37,2.45,102.20,3036,7644,2.79,2.43,2.88,1.34,1
6000,80.13,2.44,102.20,4558,9760,2.79,2.43,2.88,1.69,1
6500,79.36,2.46,102.20,6333,11032,2.80,2.43,2.88,2.13,1
7000,79.47,2.57,102.20,7271,11595,2.80,2.43,2.88,2.10,1
7500,79.81,2.61,102.20,8087,12248,2.80,2.43,2.88,2.18,1
8000,80.09,2.64,102.20,9147,12923,2.81,2.43,2.89,2.31,1
8500,79.64,2.63,102.21,7885,11955,2.81,2.42,2.88,2.17,1
9000,79.08,2.68,102.21,7630,11629,2.81,2.42,2.89,2.23,1
9500,78.86,2.77,102.21,7763,11550,2.80,2.41,2.88,2.17,1
10000,78.77,2.83,102.20,11887,14578,2.81,2.41,2.89,2.45,1
10500,79.07,2.88,102.20,17073,16568,2.82,2.41,2.89,2.50,2
11000,79.42,2.90,102.20,14578,15422,2.81,2.41,2.89,2.46,2
11500,79.58,2.90,102.20,10624,13723,2.81,2.40,2.89,2.51,2
12000,79.67,2.94,102.20,11145,14117,2.82,2.40,2.89,2.56,2
12500,79.98,2.97,102.20,10236,13250,2.82,2.40,2.89,2.50,2
13000,79.66,2.85,102.21,10931,14083,2.81,2.39,2.88,2.20,2
13500,78.66,2.77,102.21,7879,11606,2.80,2.39,2.88,2.20,2
14000,78.62,2.96,102.21,10445,13610,2.81,2.39,2.89,2.60,2
14500,78.94,3.08,102.20,15888,15861,2.81,2.38,2.89,2.56,2
15000,79.32,3.15,102.20,14275,15118,2.82,2.38,2.89,2.56,2
15500,79.20,3.18,102.20,16480,15929,2.82,2.38,2.89,2.66,2
16000,79.34,3.21,102.20,16163,15805,2.82,2.38,2.89,2.70,2
16500,79.58,3.25,102.20,15226,15389,2.82,2.38,2.89,2.59,2
17000,79.67,3.23,102.20,15929,15873,2.82,2.38,2.89,2.60,2
17500,79.34,3.21,102.21,14316,15253,2.82,2.37,2.89,2.51,2
18000,78.96,3.24,102.21,14440,15287,2.82,2.37,2.89,2.56,2
18500,78.89,3.35,102.21,13917,15096,2.82,2.37,2.88,2.51,2
19000,79.03,3.39,102.21,21966,20158,2.83,2.38,2.89,2.65,2
19500,79.09,3.47,102.20,21084,19217,2.83,2.37,2.89,2.72,2
20000,79.41,3.57,102.20,24627,23365,2.84,2.38,2.90,2.80,2
20500,79.39,3.53,102.21,27990,27374,2.84,2.37,2.90,2.65,2
21000,79.52,3.59,102.20,29703,28280,2.84,2.37,2.90,2.76,2
21500,79.41,3.62,102.20,34208,30511,2.84,2.37,2.90,2.64,2
22000,79.57,3.66,102.20,28867,27618,2.84,2.37,2.89,2.68,2
22500,79.74,3.71,102.20,28897,27931,2.84,2.37,2.90,2.73,2
23000,79.90,3.75,102.20,30449,28524,2.84,2.37,2.90,2.76,2
23500,79.91,3.75,102.20,34655,30371,2.84,2.37,2.90,2.74,2
24000,80.07,3.78,102.20,43367,35286,2.84,2.37,2.90,2.74,2
24500,79.89,3.69,102.21,28431,27443,2.83,2.36,2.89,2.57,2
25000,79.42,3.62,102.21,35222,31138,2.83,2.35,2.89,2.57,2
25500,79.49,3.81,102.20,28293,27513,2.83,2.36,2.89,2.67,2
26000,79.76,3.94,102.20,37370,32777,2.84,2.36,2.90,2.77,2
26500,80.08,3.99,102.21,36326,32288,2.84,2.36,2.90,2.76,2
27000,79.79,3.89,102.20,44799,36855,2.84,2.36,2.89,2.69,2
27500,79.81,3.92,102.20,40085,34485,2.84,2.36,2.90,2.70,2
28000,79.78,3.89,102.21,41040,34624,2.84,2.35,2.90,2.71,2
28500,79.66,3.85,102.21,39489,34659,2.84,2.35,2.90,2.72,2
29000,79.67,3.81,102.20,51960,40271,2.84,2.35,2.90,2.72,2
29500,80.01,3.88,102.20,50945,40131,2.84,2.36,2.90,2.74,2
