timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co,state
0,24.46,45.46,102.25,400,117,1.71,1.01,1.69,1.27,1
500,24.87,45.47,102.26,400,105,1.71,1.01,1.68,1.26,1
1000,25.03,45.40,102.26,400,95,1.71,1.01,1.68,1.25,1
1500,25.12,45.31,102.26,400,87,1.71,1.01,1.68,1.24,1
2000,25.17,45.17,102.26,400,69,1.71,1.01,1.68,1.24,1
2500,25.22,45.04,102.26,400,86,1.71,1.01,1.68,1.27,1
3000,25.25,44.91,102.26,511,121,1.71,1.01,1.68,1.35,1
3500,25.28,44.76,102.26,568,156,1.72,1.01,1.69,1.41,1
4000,25.31,44.64,102.26,561,177,1.72,1.01,1.69,1.43,1
4500,25.33,44.49,102.26,532,189,1.72,1.01,1.70,1.44,1
5000,25.35,44.37,102.26,492,192,1.72,1.01,1.70,1.44,1
5500,25.35,44.24,102.26,481,191,1.73,1.01,1.70,1.43,1
6000,25.37,44.11,102.26,441,188,1.72,1.01,1.70,1.40,1
6500,25.38,44.03,102.26,400,171,1.72,1.01,1.70,1.38,1
7000,25.40,43.92,102.26,400,163,1.72,1.01,1.70,1.37,1
7500,25.41,43.84,102.25,400,156,1.72,1.01,1.70,1.36,1
8000,25.42,43.74,102.26,400,146,1.72,1.01,1.70,1.34,2
8500,25.43,43.66,102.26,400,135,1.72,1.01,1.69,1.32,2
9000,25.44,43.57,102.26,400,121,1.72,1.01,1.69,1.31,2
9500,25.45,43.49,102.26,400,108,1.72,1.01,1.69,1.31,2
10000,25.46,43.42,102.26,400,101,1.72,1.01,1.69,1.31,2
10500,25.47,43.37,102.26,400,89,1.72,1.01,1.69,1.31,2
11000,25.49,43.29,102.26,400,88,1.72,1.01,1.69,1.39,2
11500,25.50,43.26,102.25,400,85,1.72,1.01,1.70,1.41,2
12000,25.51,43.22,102.26,400,78,1.72,1.01,1.69,1.36,2
12500,25.53,43.17,102.26,400,81,1.72,1.01,1.70,1.44,2
13000,25.54,43.14,102.25,400,86,1.72,1.01,1.70,1.45,2
13500,25.58,43.06,102.26,409,89,1.73,1.02,1.71,1.52,2
14000,25.68,43.05,102.26,465,115,1.74,1.02,1.72,1.66,2
14500,25.81,43.03,102.26,488,132,1.74,1.02,1.73,1.69,2
15000,25.84,42.98,102.26,467,148,1.75,1.02,1.74,1.70,2
15500,25.86,42.91,102.26,458,141,1.75,1.03,1.75,1.72,2
16000,25.85,42.84,102.26,411,136,1.74,1.02,1.74,1.58,2
16500,25.85,42.77,102.26,400,125,1.74,1.02,1.74,1.49,2
17000,25.84,42.68,102.26,400,114,1.74,1.02,1.74,1.43,2
17500,25.84,42.61,102.26,400,106,1.74,1.02,1.73,1.39,2
18000,25.86,42.55,102.26,400,96,1.74,1.02,1.73,1.35,2
18500,25.87,42.49,102.26,400,92,1.73,1.02,1.73,1.35,2
19000,25.89,42.45,102.26,400,77,1.73,1.02,1.72,1.33,2
19500,25.88,42.38,102.26,400,61,1.72,1.02,1.72,1.30,2
20000,25.89,42.31,102.26,400,60,1.73,1.02,1.72,1.35,2
20500,25.90,42.25,102.26,400,58,1.73,1.02,1.72,1.36,2
21000,25.89,42.18,102.26,400,48,1.73,1.02,1.71,1.34,2
21500,25.88,42.12,102.26,400,35,1.73,1.02,1.71,1.31,2
22000,25.90,42.05,102.26,400,21,1.73,1.02,1.71,1.30,2
22500,25.90,42.00,102.26,400,21,1.72,1.02,1.70,1.28,2
23000,25.98,41.97,102.26,400,38,1.73,1.02,1.72,1.45,2
23500,26.34,42.00,102.26,1169,234,1.78,1.03,1.76,1.98,2
24000,26.72,42.06,102.26,1839,601,1.82,1.05,1.81,2.19,2
24500,26.97,42.06,102.26,1605,886,1.83,1.06,1.82,2.14,2
25000,27.18,42.07,102.26,1216,911,1.84,1.06,1.84,2.12,2
25500,27.28,41.99,102.26,1782,1211,1.86,1.07,1.86,2.15,2
26000,27.43,41.90,102.26,1961,1713,1.87,1.08,1.88,2.15,2
26500,27.52,41.81,102.26,1897,1949,1.90,1.09,1.90,2.28,2
27000,27.70,41.71,102.26,1463,1817,1.91,1.09,1.92,2.24,2
27500,27.78,41.60,102.26,994,1455,1.90,1.09,1.92,2.08,2
28000,27.83,41.45,102.26,770,1229,1.90,1.09,1.91,2.02,2
28500,27.98,41.29,102.26,709,1098,1.90,1.09,1.91,1.97,2
29000,28.08,41.13,102.26,693,1043,1.90,1.09,1.92,1.99,2
29500,28.35,40.98,102.26,819,1083,1.93,1.10,1.94,2.15,2
30000,28.55,40.86,102.26,845,1098,1.93,1.10,1.94,2.11,2
30500,28.69,40.71,102.26,808,1106,1.93,1.11,1.95,2.12,2
31000,28.66,40.48,102.26,655,950,1.92,1.10,1.94,1.94,2
31500,28.71,40.26,102.26,590,839,1.92,1.10,1.94,1.93,2
32000,28.75,40.04,102.26,537,743,1.92,1.10,1.94,1.88,2
32500,28.67,39.78,102.27,506,647,1.91,1.10,1.93,1.83,2
33000,28.77,39.61,102.26,539,619,1.91,1.10,1.93,1.91,2
33500,28.91,39.43,102.26,603,623,1.93,1.10,1.95,2.10,2
34000,29.24,39.33,102.26,699,677,1.94,1.11,1.96,2.20,2
34500,29.48,39.25,102.26,866,853,1.96,1.12,1.98,2.30,2
35000,29.79,39.22,102.27,1314,1099,1.99,1.13,2.02,2.48,2
