timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co,state
0,54.73,8.69,102.07,1156,3349,2.46,2.11,2.59,1.49,1
500,54.69,8.86,102.07,1041,3073,2.45,2.09,2.58,1.44,1
1000,54.42,8.98,102.07,931,2886,2.45,2.08,2.57,1.38,1
1500,54.10,9.11,102.06,900,2831,2.44,2.08,2.57,1.36,1
2000,53.73,9.18,102.06,857,2741,2.44,2.07,2.56,1.35,1
2500,53.49,9.31,102.06,853,2697,2.43,2.06,2.55,1.33,1
3000,53.38,9.44,102.07,840,2586,2.43,2.05,2.55,1.33,1
3500,53.10,9.55,102.07,835,2512,2.43,2.05,2.55,1.33,1
4000,53.05,9.68,102.06,845,2521,2.42,2.04,2.54,1.34,1
4500,53.35,9.80,102.07,853,2549,2.42,2.04,2.54,1.35,1
5000,53.48,9.87,102.07,848,2531,2.42,2.03,2.53,1.35,1
5500,53.41,9.89,102.07,838,2512,2.41,2.03,2.53,1.33,1
6000,53.20,9.90,102.07,900,2450,2.41,2.02,2.53,1.35,1
6500,52.60,9.94,102.07,1314,2752,2.41,2.02,2.53,1.60,1
7000,52.12,10.06,102.07,1354,2835,2.41,2.01,2.52,1.60,1
7500,52.30,10.23,102.06,1182,2771,2.41,2.01,2.52,1.56,1
8000,52.59,10.35,102.07,1183,2778,2.40,2.00,2.52,1.52,1
8500,52.68,10.41,102.07,1488,3025,2.41,2.00,2.52,1.67,1
9000,52.87,10.45,102.07,1779,3705,2.41,2.00,2.51,1.68,2
9500,53.07,10.44,102.07,1846,3981,2.41,2.00,2.51,1.73,2
10000,53.34,10.43,102.07,1798,4076,2.41,1.99,2.51,1.74,2
10500,53.73,10.39,102.06,2052,4613,2.41,1.99,2.51,1.87,2
11000,54.35,10.31,102.06,2165,4863,2.42,1.99,2.52,2.09,2
11500,54.64,10.21,102.07,1839,4452,2.42,1.99,2.52,1.95,2
12000,54.53,10.08,102.07,1707,4277,2.42,1.99,2.52,1.89,2
12500,54.82,10.00,102.07,1925,4457,2.42,1.99,2.52,1.95,2
13000,55.12,9.91,102.07,2374,5069,2.42,1.98,2.52,2.06,2
