timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co,nh3,state
0,25.97,41.30,101.44,400,870,1.64,1.25,1.65,1.40,1.03,1
500,26.41,41.35,101.44,400,1013,1.65,1.25,1.66,1.48,1.04,1
1000,26.59,41.28,101.45,400,1068,1.66,1.25,1.67,1.43,1.05,1
1500,26.69,41.20,101.44,400,1058,1.65,1.25,1.67,1.36,1.04,1
2000,26.76,41.07,101.45,400,1049,1.65,1.25,1.67,1.33,1.03,1
2500,26.80,40.96,101.45,400,1027,1.65,1.25,1.67,1.27,1.04,1
3000,26.83,40.84,101.45,400,1004,1.66,1.25,1.66,1.26,1.02,1
3500,26.85,40.71,101.45,400,936,1.65,1.25,1.66,1.20,1.02,1
4000,26.87,40.60,101.45,400,895,1.65,1.25,1.66,1.15,1.02,1
4500,26.89,40.46,101.44,400,836,1.65,1.25,1.65,1.13,1.02,1
5000,26.91,40.38,101.45,400,788,1.64,1.25,1.65,1.11,1.01,1
5500,26.92,40.29,101.45,400,712,1.64,1.25,1.65,1.10,1.00,1
6000,26.94,40.20,101.45,400,658,1.64,1.25,1.65,1.09,1.00,1
6500,26.95,40.12,101.45,400,608,1.64,1.25,1.65,1.08,1.00,2
7000,26.97,40.04,101.45,400,561,1.64,1.25,1.64,1.08,1.00,2
7500,26.98,40.01,101.45,400,547,1.64,1.25,1.64,1.10,1.00,2
8000,27.01,39.97,101.45,400,547,1.64,1.25,1.64,1.11,1.01,2
8500,27.04,39.93,101.45,400,556,1.64,1.25,1.65,1.25,1.12,2
9000,27.10,39.89,101.45,400,614,1.65,1.25,1.65,1.26,1.11,2
9500,27.13,39.83,101.45,400,758,1.66,1.25,1.66,1.41,1.21,2
10000,27.36,39.79,101.44,400,1190,1.69,1.25,1.70,1.72,1.28,2
10500,27.68,39.81,101.45,400,1905,1.72,1.26,1.74,1.89,1.34,2
11000,27.94,39.72,101.44,400,2454,1.73,1.27,1.76,1.82,1.36,2
