timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co,nh3,state
0,45.29,13.60,101.75,400,84,2.06,1.45,2.09,1.01,1.01,1
500,45.46,13.56,101.75,400,84,2.05,1.44,2.09,1.01,1.01,1
1000,45.45,13.52,101.75,400,90,2.05,1.44,2.09,1.01,1.01,1
1500,45.35,13.55,101.75,400,101,2.06,1.45,2.10,1.05,1.01,1
2000,45.13,13.66,101.76,400,104,2.06,1.45,2.09,1.04,1.01,1
2500,44.90,13.73,101.75,400,108,2.05,1.44,2.09,1.02,1.00,1
3000,44.73,13.79,101.75,400,107,2.05,1.43,2.09,1.02,1.00,1
3500,44.55,13.84,101.75,400,111,2.05,1.43,2.08,1.02,1.01,1
4000,44.45,13.88,101.75,400,107,2.05,1.43,2.08,1.02,1.00,1
4500,44.35,13.92,101.75,400,110,2.05,1.42,2.08,1.01,0.99,1
5000,44.26,13.93,101.75,400,108,2.04,1.42,2.07,1.01,1.00,1
5500,44.14,13.95,101.75,400,99,2.04,1.42,2.07,1.00,0.99,1
6000,44.21,13.96,101.75,400,94,2.04,1.41,2.07,1.00,0.99,1
6500,44.31,13.98,101.75,400,91,2.04,1.41,2.06,1.00,1.00,1
7000,44.18,13.99,101.75,400,172,2.06,1.42,2.09,1.55,1.10,1
7500,43.94,14.00,101.76,400,307,2.06,1.42,2.10,1.46,1.12,1
8000,43.65,14.05,101.75,521,531,2.07,1.42,2.10,1.49,1.26,1
8500,43.45,14.17,101.75,3252,4813,2.12,1.44,2.15,2.24,1.43,1
9000,43.31,14.32,101.75,3704,10886,2.14,1.45,2.18,2.25,1.40,1
9500,43.20,14.49,101.75,2808,12709,2.15,1.45,2.19,2.15,1.35,1
10000,43.05,14.64,101.75,1521,9378,2.14,1.45,2.19,1.84,1.29,1
10500,42.80,14.75,101.76,890,6373,2.14,1.44,2.18,1.57,1.28,1
11000,42.65,14.89,101.75,2063,9468,2.16,1.45,2.21,2.15,1.45,1
11500,42.72,15.11,101.75,3257,14083,2.19,1.46,2.24,2.28,1.56,1
12000,42.67,15.39,101.75,3174,15040,2.19,1.46,2.25,2.11,1.61,1
12500,42.64,15.66,101.75,2002,13194,2.20,1.46,2.25,2.17,1.51,1
13000,42.65,15.84,101.75,1247,9400,2.20,1.46,2.25,2.01,1.46,1
13500,42.61,15.95,101.76,716,6453,2.19,1.45,2.24,1.71,1.42,2
14000,42.45,16.00,101.75,559,5119,2.18,1.44,2.23,1.77,1.43,2
14500,42.36,16.01,101.75,400,4126,2.17,1.44,2.22,1.65,1.41,2
