timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co,nh3,state
0,41.75,17.12,101.43,400,1753,2.18,1.71,2.25,1.16,1.14,1
500,41.74,17.03,101.44,400,1649,2.17,1.70,2.24,1.10,1.11,1
1000,41.53,16.89,101.44,400,1471,2.16,1.69,2.23,1.07,1.11,1
1500,41.32,16.78,101.43,400,1303,2.16,1.69,2.22,1.05,1.09,1
2000,41.14,16.70,101.44,400,1229,2.15,1.68,2.21,1.03,1.09,1
2500,41.12,16.66,101.44,400,1157,2.15,1.68,2.21,1.03,1.10,1
3000,40.95,16.62,101.43,400,1179,2.15,1.67,2.21,1.09,1.12,1
3500,40.82,16.62,101.43,400,1260,2.15,1.67,2.20,1.15,1.15,1
4000,41.09,16.66,101.43,400,1561,2.15,1.67,2.21,1.33,1.15,1
4519,41.23,16.67,101.44,400,1852,2.15,1.67,2.21,1.30,1.15,2
5019,40.99,16.66,101.44,400,1778,2.15,1.66,2.21,1.21,1.15,2
5519,40.88,16.66,101.43,400,1633,2.15,1.66,2.20,1.21,1.17,2
6019,41.37,16.71,101.43,400,1923,2.15,1.66,2.21,1.39,1.20,2
6519,41.37,16.69,101.43,400,1886,2.15,1.66,2.21,1.25,1.21,2
7019,41.56,16.66,101.43,400,1974,2.16,1.66,2.22,1.46,1.21,2
7519,42.03,16.64,101.43,400,2122,2.16,1.66,2.22,1.47,1.19,2
8019,42.38,16.57,101.43,400,2424,2.16,1.66,2.23,1.55,1.19,2
8519,42.68,16.45,101.43,400,2854,2.17,1.66,2.23,1.57,1.23,2
9019,42.78,16.34,101.43,400,3489,2.17,1.66,2.24,1.56,1.30,2
9519,42.73,16.18,101.43,443,4568,2.18,1.66,2.24,1.61,1.32,2
10019,42.85,16.07,101.44,400,5094,2.19,1.66,2.25,1.67,1.27,2
10519,43.25,15.98,101.44,400,4833,2.19,1.66,2.25,1.60,1.25,2
11019,43.54,15.86,101.44,400,4201,2.18,1.66,2.24,1.42,1.21,2
11519,43.20,15.69,101.44,400,3544,2.17,1.66,2.24,1.32,1.18,2
12019,42.73,15.57,101.43,400,2965,2.17,1.65,2.23,1.22,1.16,2
12519,42.28,15.49,101.44,400,2688,2.16,1.65,2.22,1.15,1.14,2
13019,42.02,15.50,101.43,400,2487,2.16,1.65,2.22,1.22,1.13,2
13519,42.14,15.55,101.43,400,2604,2.16,1.65,2.22,1.46,1.14,2
14019,42.42,15.61,101.43,400,2736,2.17,1.65,2.24,1.61,1.15,2
14519,42.81,15.68,101.44,400,2939,2.17,1.65,2.24,1.62,1.15,2
15019,43.19,15.71,101.43,400,3018,2.17,1.65,2.24,1.64,1.15,2
15519,43.55,15.70,101.43,400,3369,2.18,1.65,2.25,1.71,1.17,2
16019,43.97,15.66,101.43,400,3344,2.19,1.66,2.25,1.70,1.18,2
16519,44.22,15.56,101.44,400,3279,2.19,1.66,2.26,1.66,1.17,2
17019,44.23,15.43,101.44,400,3083,2.19,1.66,2.26,1.58,1.18,2
17519,44.14,15.33,101.44,400,3244,2.19,1.65,2.26,1.69,1.21,2
18019,44.32,15.24,101.43,400,3464,2.20,1.66,2.26,1.76,1.24,2
18519,44.26,15.16,101.44,400,3208,2.19,1.66,2.26,1.54,1.26,2
19019,43.93,15.07,101.44,400,2988,2.19,1.65,2.25,1.50,1.28,2
19519,43.86,15.02,101.43,400,3314,2.19,1.65,2.26,1.60,1.32,2
20019,43.97,15.03,101.44,400,3449,2.20,1.65,2.26,1.66,1.40,2
20519,44.21,15.03,101.43,400,4001,2.21,1.66,2.27,1.79,1.40,2
21019,44.49,15.08,101.43,400,4487,2.22,1.66,2.28,1.85,1.43,2
21519,44.41,15.05,101.43,400,4462,2.21,1.66,2.28,1.71,1.46,2
22019,44.55,15.04,101.43,400,4568,2.23,1.67,2.29,1.87,1.55,2
22519,44.90,15.07,101.43,400,4873,2.23,1.67,2.29,1.89,1.58,2
23019,45.21,15.08,101.44,400,5500,2.24,1.67,2.30,1.93,1.58,2
23519,45.62,15.07,101.43,699,7351,2.26,1.68,2.32,2.16,1.60,2
24019,45.99,15.05,101.44,760,9501,2.26,1.69,2.33,2.11,1.72,2
24519,46.34,15.00,101.43,1152,13250,2.27,1.70,2.34,2.14,1.89,2
25019,47.06,14.98,101.43,2668,27652,2.30,1.71,2.36,2.33,1.84,2
25519,47.56,14.84,101.43,3991,47173,2.30,1.72,2.37,2.18,1.71,2
26019,47.19,14.60,101.44,2764,43164,2.28,1.71,2.35,1.80,1.78,2
26519,46.97,14.34,101.43,2111,40027,2.28,1.71,2.35,1.97,1.76,2
27019,47.48,14.27,101.43,1929,38284,2.29,1.72,2.36,2.05,1.83,2
27519,47.63,14.15,101.44,988,27025,2.28,1.71,2.34,1.75,1.75,2
28019,47.38,13.94,101.44,770,18799,2.27,1.70,2.33,1.73,1.90,2
28519,47.51,13.85,101.43,969,20611,2.28,1.71,2.35,1.96,1.95,2
29019,47.78,13.85,101.44,1321,26189,2.30,1.72,2.36,2.10,1.97,2
29519,48.30,13.89,101.44,1740,31731,2.31,1.73,2.37,2.26,2.00,2
30019,49.12,13.91,101.44,2052,37866,2.33,1.75,2.39,2.33,1.98,2
30519,49.09,13.80,101.44,2084,39713,2.33,1.75,2.39,2.20,1.95,2
31019,49.24,13.72,101.44,1909,38667,2.33,1.75,2.40,2.32,2.07,2
31519,49.37,13.66,101.43,1559,34241,2.34,1.76,2.41,2.27,2.14,2
32019,49.46,13.60,101.43,1330,30267,2.34,1.76,2.40,2.11,2.12,2
32519,49.72,13.54,101.44,1748,34310,2.35,1.77,2.41,2.25,2.12,2
33019,50.13,13.54,101.43,2361,41839,2.36,1.78,2.43,2.40,2.18,2
33519,50.67,13.57,101.44,2364,43861,2.37,1.79,2.44,2.32,2.23,2
34019,50.97,13.56,101.44,1941,40375,2.38,1.80,2.44,2.35,2.30,2
34519,51.25,13.53,101.44,1810,39121,2.38,1.80,2.45,2.33,2.29,2
35019,51.40,13.41,101.44,2599,43687,2.38,1.81,2.45,2.36,2.29,2
35519,51.42,13.26,101.44,1905,41177,2.38,1.81,2.45,2.24,2.31,2
36019,51.83,13.17,101.44,1925,40306,2.39,1.81,2.46,2.38,2.38,2
36519,52.00,13.07,101.44,1581,36541,2.38,1.81,2.45,2.22,2.36,2
37019,51.90,12.92,101.44,1662,35007,2.39,1.82,2.46,2.32,2.44,2
37519,52.46,12.99,101.43,1636,36227,2.41,1.84,2.47,2.45,2.26,2
