timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co,nh3,state
0,49.62,10.93,101.43,807,5621,2.05,1.54,2.09,1.53,1.33,1
500,50.24,11.02,101.44,773,5571,2.06,1.53,2.10,1.55,1.38,1
1000,50.41,11.00,101.44,711,5480,2.06,1.53,2.10,1.48,1.42,1
1500,50.25,10.95,101.44,640,5169,2.06,1.53,2.10,1.42,1.42,1
2000,50.05,10.92,101.44,612,5014,2.06,1.53,2.10,1.42,1.51,1
2500,50.00,10.92,101.44,700,5260,2.08,1.53,2.11,1.66,1.55,1
3000,50.04,10.92,101.44,707,5555,2.09,1.53,2.13,1.71,1.56,1
3500,49.69,10.91,101.44,540,5049,2.08,1.52,2.11,1.44,1.47,1
4000,49.36,10.90,101.44,467,4552,2.07,1.51,2.10,1.34,1.47,1
4500,49.22,10.96,101.44,664,5204,2.08,1.51,2.11,1.46,1.50,1
5000,49.05,10.99,101.44,544,4843,2.08,1.51,2.10,1.45,1.45,1
5500,48.78,11.02,101.44,435,4322,2.07,1.50,2.09,1.30,1.46,1
6000,48.54,11.10,101.44,400,3895,2.07,1.50,2.09,1.27,1.44,1
6500,48.23,11.18,101.44,400,3379,2.06,1.49,2.08,1.22,1.47,1
7000,47.96,11.28,101.45,400,2971,2.05,1.49,2.08,1.20,1.42,1
7500,47.72,11.39,101.44,400,2720,2.04,1.49,2.06,1.11,1.36,1
8000,47.41,11.50,101.44,400,2424,2.03,1.48,2.05,1.04,1.31,1
8500,47.18,11.62,101.44,400,2330,2.03,1.48,2.05,1.17,1.35,1
9000,47.19,11.76,101.44,400,2297,2.03,1.48,2.05,1.24,1.40,1
9500,47.12,11.87,101.44,400,2413,2.04,1.47,2.06,1.30,1.40,1
10000,46.84,11.95,101.44,400,2263,2.03,1.47,2.05,1.17,1.44,1
10500,46.54,12.04,101.44,400,2124,2.03,1.47,2.04,1.16,1.45,1
11000,46.46,12.15,101.44,400,2027,2.03,1.46,2.05,1.23,1.51,1
11500,46.39,12.27,101.44,400,2166,2.03,1.47,2.05,1.33,1.54,1
12000,46.22,12.39,101.44,400,2159,2.03,1.46,2.05,1.27,1.46,1
12500,46.10,12.48,101.44,400,2265,2.03,1.46,2.05,1.31,1.61,1
13000,45.97,12.58,101.44,633,2817,2.04,1.46,2.05,1.46,1.60,1
13500,46.06,12.73,101.44,741,3650,2.06,1.47,2.08,1.78,1.60,1
14109,45.84,12.84,101.44,612,3815,2.06,1.47,2.09,1.59,1.60,2
14609,45.75,12.92,101.45,519,3625,2.06,1.46,2.08,1.44,1.71,2
15109,45.48,13.00,101.44,738,4783,2.06,1.46,2.08,1.46,1.78,2
15609,45.49,13.11,101.44,707,5004,2.07,1.46,2.09,1.73,1.73,2
16109,45.52,13.22,101.44,584,4763,2.07,1.46,2.10,1.62,1.60,2
16609,45.25,13.27,101.45,400,3976,2.06,1.45,2.08,1.32,1.49,2
17109,44.85,13.30,101.44,400,3153,2.04,1.45,2.06,1.14,1.41,2
17609,44.50,13.35,101.44,400,2754,2.03,1.45,2.05,1.06,1.50,2
18109,44.21,13.46,101.45,400,2727,2.03,1.44,2.05,1.15,1.59,2
18609,44.02,13.56,101.44,400,2681,2.03,1.44,2.05,1.22,1.70,2
19109,43.83,13.69,101.44,577,3083,2.04,1.44,2.05,1.37,1.77,2
19609,43.93,13.86,101.44,1486,6478,2.07,1.45,2.09,1.85,1.87,2
20109,44.33,14.07,101.44,1468,8500,2.09,1.46,2.11,2.01,1.80,2
20609,44.83,14.23,101.44,1990,12563,2.12,1.47,2.15,2.24,1.87,2
21109,45.31,14.36,101.44,3402,22947,2.15,1.48,2.17,2.29,1.89,2
21609,46.02,14.46,101.44,4410,35426,2.18,1.50,2.21,2.44,1.84,2
22109,46.80,14.50,101.44,5974,50379,2.20,1.51,2.24,2.44,1.74,2
22609,47.37,14.41,101.44,5806,52331,2.22,1.52,2.26,2.48,1.66,2
23109,47.32,14.17,101.44,4182,47730,2.20,1.51,2.25,2.06,1.58,2
23609,46.86,13.94,101.45,1931,32707,2.17,1.49,2.22,1.59,1.50,2
24109,46.31,13.72,101.44,1085,18799,2.15,1.48,2.18,1.36,1.44,2
24609,45.78,13.57,101.44,707,13407,2.12,1.46,2.16,1.23,1.40,2
25109,45.38,13.51,101.44,635,11393,2.11,1.45,2.14,1.22,1.40,2
25609,45.13,13.51,101.44,545,9378,2.10,1.45,2.13,1.24,1.67,2
26109,44.96,13.54,101.44,814,10852,2.09,1.45,2.12,1.28,1.69,2
26609,44.77,13.63,101.44,1141,12304,2.09,1.45,2.11,1.36,1.77,2
27109,45.02,13.76,101.44,2715,23714,2.12,1.46,2.15,1.98,1.77,2
27609,45.20,13.89,101.44,1550,18868,2.12,1.46,2.15,1.77,1.74,2
28109,45.03,13.98,101.44,1101,15006,2.11,1.45,2.14,1.63,1.70,2
28609,45.00,14.03,101.44,1127,14567,2.11,1.45,2.15,1.71,1.68,2
29109,44.97,14.10,101.44,1541,15411,2.12,1.46,2.15,1.87,1.80,2
29609,45.26,14.22,101.44,1558,16986,2.14,1.47,2.18,1.98,1.77,2
30109,45.25,14.26,101.45,1349,15557,2.14,1.47,2.18,1.98,1.82,2
30609,45.39,14.35,101.44,1446,15918,2.15,1.47,2.19,2.03,1.98,2
31109,45.45,14.42,101.44,1993,20367,2.17,1.48,2.20,2.07,2.03,2
31609,45.70,14.50,101.44,4224,38598,2.19,1.49,2.23,2.31,2.12,2
32109,46.09,14.62,101.44,5869,50101,2.21,1.51,2.25,2.36,2.10,2
32609,46.60,14.71,101.44,8562,60000,2.23,1.52,2.27,2.39,2.09,2
33109,47.02,14.72,101.44,8082,60000,2.24,1.53,2.28,2.37,2.10,2
33609,47.20,14.65,101.44,6541,59442,2.24,1.53,2.28,2.39,2.25,2
34109,47.47,14.61,101.44,6611,59233,2.25,1.55,2.30,2.41,2.24,2
34609,47.84,14.59,101.45,6970,60000,2.28,1.56,2.33,2.55,2.37,2
35109,48.19,14.58,101.44,5701,58362,2.28,1.57,2.34,2.56,2.22,2
35609,48.69,14.59,101.45,4491,53063,2.30,1.58,2.35,2.53,2.26,2
36109,48.94,14.55,101.45,3802,48358,2.29,1.58,2.35,2.38,2.29,2
36609,49.16,14.48,101.45,4621,52157,2.32,1.60,2.36,2.55,2.36,2
37109,49.22,14.40,101.45,3714,48079,2.31,1.60,2.35,2.38,2.33,2
37609,49.10,14.26,101.45,3792,47173,2.32,1.60,2.36,2.49,2.40,2
38109,49.29,14.21,101.45,6141,57177,2.34,1.62,2.39,2.65,2.59,2
38609,49.87,14.28,101.44,8470,60000,2.36,1.64,2.41,2.71,2.46,2
39109,50.61,14.40,101.44,10311,60000,2.38,1.67,2.44,2.71,2.60,2
39609,50.83,14.29,101.45,16094,60000,2.39,1.67,2.44,2.68,2.68,2
40109,51.06,14.11,101.45,13917,60000,2.39,1.67,2.44,2.60,2.66,2
40609,51.27,13.95,101.45,8863,60000,2.38,1.67,2.43,2.48,2.58,2
41109,51.13,13.76,101.45,6987,60000,2.39,1.67,2.43,2.53,2.69,2
41609,51.24,13.61,101.45,9518,60000,2.39,1.67,2.43,2.51,2.79,2
42109,51.68,13.56,101.45,15391,60000,2.39,1.68,2.44,2.57,2.68,2
42609,51.88,13.42,101.44,9657,60000,2.38,1.68,2.44,2.45,2.70,2
43109,52.04,13.30,101.44,8551,60000,2.39,1.68,2.43,2.45,2.83,2
43609,52.15,13.20,101.45,9975,60000,2.39,1.68,2.44,2.48,2.69,2
44109,52.45,13.24,101.45,9964,60000,2.41,1.70,2.45,2.60,2.83,2
44609,52.81,13.18,101.45,10717,60000,2.41,1.70,2.45,2.55,2.77,2
45109,53.15,13.15,101.45,12703,60000,2.42,1.72,2.47,2.69,2.75,2
45609,53.39,13.17,101.45,11047,60000,2.44,1.73,2.49,2.77,2.73,2
46109,53.59,13.25,101.45,7520,60000,2.43,1.73,2.48,2.56,2.62,2
46609,53.40,13.06,101.45,4683,58153,2.41,1.70,2.46,2.45,2.67,2
47109,53.59,12.93,101.45,4857,57978,2.42,1.71,2.46,2.49,2.73,2
47609,53.87,12.85,101.45,5609,59163,2.42,1.71,2.46,2.52,2.64,2
48109,54.17,12.78,101.45,6750,60000,2.41,1.71,2.46,2.51,2.65,2
48609,54.68,12.64,101.45,9686,60000,2.43,1.73,2.48,2.57,2.76,2
49109,55.01,12.58,101.45,10572,60000,2.44,1.74,2.49,2.65,2.74,2
49609,55.45,12.60,101.45,14895,60000,2.45,1.76,2.51,2.67,2.86,2
50109,55.82,12.62,101.44,18176,60000,2.46,1.78,2.53,2.75,2.82,2
50609,56.01,12.62,101.45,12042,60000,2.46,1.78,2.52,2.66,2.86,2
51109,56.34,12.65,101.45,13351,60000,2.47,1.79,2.53,2.66,2.84,2
51609,56.54,12.54,101.45,12703,60000,2.46,1.79,2.52,2.60,2.93,2
52109,56.48,12.29,101.45,17886,60000,2.46,1.78,2.51,2.52,2.95,2
52609,56.31,12.09,101.45,16301,60000,2.45,1.78,2.52,2.54,2.90,2
53109,56.49,11.91,101.45,13724,60000,2.47,1.79,2.53,2.64,2.87,2
53609,56.59,11.79,101.45,14454,60000,2.47,1.79,2.53,2.61,2.93,2
54109,56.77,11.75,101.45,12828,60000,2.47,1.80,2.53,2.65,2.90,2
54609,57.02,11.80,101.45,13848,60000,2.47,1.80,2.53,2.59,3.01,2
55109,57.19,11.77,101.45,26598,60000,2.47,1.81,2.54,2.61,3.03,2
55609,57.47,11.69,101.44,26874,60000,2.48,1.81,2.54,2.62,3.05,2
56109,57.89,11.72,101.45,25909,60000,2.49,1.83,2.55,2.63,2.92,2
56609,58.12,11.68,101.45,25495,60000,2.49,1.83,2.55,2.68,3.08,2
57109,58.61,11.80,101.45,21608,60000,2.50,1.85,2.56,2.69,3.08,2
57609,59.22,11.88,101.45,25040,60000,2.52,1.87,2.57,2.70,3.11,2
58109,59.90,11.95,101.44,41726,60000,2.54,1.89,2.59,2.78,3.09,2
58609,60.51,12.01,101.44,40533,60000,2.54,1.91,2.60,2.72,3.13,2
59109,60.69,11.88,101.45,28376,60000,2.54,1.90,2.59,2.66,3.17,2
59609,60.90,11.80,101.45,32686,60000,2.55,1.91,2.60,2.72,3.10,2
60109,61.02,11.67,101.45,25867,60000,2.55,1.91,2.59,2.69,3.08,2
