timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co,nh3,state
0,37.94,20.34,101.43,400,562,2.03,1.57,2.07,0.98,1.00,1
500,38.23,20.27,101.43,400,554,2.02,1.57,2.07,0.98,1.00,1
1000,38.34,20.17,101.43,400,546,2.02,1.57,2.07,0.98,1.00,1
1500,38.63,20.06,101.43,400,540,2.02,1.57,2.07,0.98,1.00,1
2000,38.81,19.95,101.43,400,536,2.02,1.57,2.07,0.98,0.99,1
2500,38.79,19.82,101.43,400,526,2.02,1.57,2.07,0.98,0.99,1
3000,38.80,19.71,101.43,400,518,2.02,1.57,2.07,0.99,1.02,1
3500,38.86,19.58,101.43,400,546,2.02,1.57,2.07,1.05,1.05,1
4000,38.75,19.46,101.43,400,549,2.02,1.56,2.07,1.05,1.07,1
4500,38.55,19.37,101.44,400,571,2.02,1.56,2.07,1.03,1.05,1
5053,38.42,19.26,101.43,400,563,2.02,1.56,2.07,1.01,1.05,2
5553,38.66,19.27,101.43,400,571,2.02,1.56,2.06,1.01,1.06,2
6053,38.67,19.23,101.43,400,559,2.02,1.56,2.06,1.00,1.05,2
6553,38.44,19.19,101.43,400,541,2.02,1.56,2.06,0.99,1.04,2
7053,38.16,19.14,101.43,400,532,2.02,1.56,2.06,0.98,1.04,2
7553,37.92,19.12,101.43,400,533,2.01,1.56,2.06,0.98,1.04,2
8053,37.82,19.16,101.43,400,514,2.01,1.56,2.05,0.98,1.03,2
8553,37.68,19.22,101.43,400,513,2.01,1.55,2.05,0.99,1.05,2
9053,37.62,19.28,101.43,400,531,2.01,1.55,2.05,1.02,1.06,2
9553,37.65,19.33,101.43,400,526,2.01,1.55,2.06,1.03,1.06,2
10053,37.66,19.41,101.43,400,526,2.01,1.55,2.06,1.03,1.07,2
10553,37.62,19.48,101.43,400,526,2.01,1.55,2.05,1.04,1.08,2
11053,37.66,19.52,101.43,400,527,2.01,1.55,2.06,1.03,1.08,2
11553,37.66,19.59,101.43,400,530,2.01,1.55,2.05,1.03,1.07,2
12053,37.66,19.62,101.43,400,531,2.01,1.55,2.05,1.04,1.06,2
12553,37.50,19.66,101.43,400,513,2.01,1.55,2.05,1.01,1.05,2
13053,37.29,19.67,101.43,400,509,2.01,1.55,2.05,1.00,1.05,2
13553,37.08,19.73,101.43,400,499,2.01,1.55,2.05,1.00,1.04,2
14053,36.88,19.80,101.43,400,494,2.00,1.55,2.05,0.99,1.04,2
14553,36.75,19.86,101.43,400,483,2.00,1.55,2.05,0.99,1.05,2
15053,36.72,19.95,101.43,400,494,2.00,1.54,2.05,0.99,1.07,2
15553,36.81,20.04,101.43,400,491,2.00,1.54,2.05,1.04,1.09,2
16053,36.92,20.15,101.43,400,499,2.00,1.55,2.05,1.03,1.09,2
16553,36.83,20.20,101.43,400,499,2.00,1.54,2.05,1.01,1.09,2
17053,36.63,20.25,101.43,400,494,2.00,1.54,2.04,1.00,1.07,2
17553,36.50,20.31,101.43,400,486,2.00,1.54,2.04,0.99,1.07,2
18053,36.54,20.40,101.43,400,488,2.00,1.54,2.04,1.00,1.08,2
18553,36.72,20.48,101.43,400,504,2.00,1.54,2.04,1.04,1.15,2
19053,37.00,20.56,101.43,400,531,2.00,1.54,2.05,1.14,1.21,2
19553,37.59,20.64,101.42,400,675,2.01,1.55,2.05,1.21,1.21,2
20053,37.55,20.62,101.43,400,744,2.01,1.54,2.05,1.15,1.17,2
20553,37.22,20.53,101.43,400,700,2.01,1.54,2.05,1.06,1.14,2
21053,36.97,20.49,101.43,400,839,2.01,1.54,2.05,1.09,1.15,2
21553,36.77,20.47,101.43,400,818,2.00,1.54,2.05,1.04,1.15,2
22053,36.63,20.48,101.43,400,831,2.01,1.54,2.05,1.08,1.20,2
22553,36.71,20.52,101.43,400,948,2.01,1.54,2.05,1.20,1.18,2
23053,36.89,20.59,101.43,400,966,2.01,1.54,2.05,1.18,1.14,2
23553,36.76,20.61,101.43,400,912,2.00,1.54,2.05,1.10,1.11,2
24053,36.70,20.63,101.43,400,886,2.00,1.54,2.05,1.08,1.10,2
24553,36.67,20.66,101.43,400,839,2.00,1.53,2.05,1.04,1.10,2
25053,36.78,20.70,101.43,400,822,2.00,1.53,2.05,1.05,1.10,2
