timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co,nh3,state
0,26.49,41.22,101.45,400,598,1.66,1.14,1.64,1.14,1.04,1
500,26.89,41.21,101.45,712,971,1.67,1.14,1.65,1.19,1.05,1
1000,27.08,41.16,101.45,1125,1868,1.70,1.14,1.67,1.48,1.12,1
1500,27.21,41.04,101.45,1049,2519,1.72,1.15,1.69,1.64,1.18,1
2000,27.31,40.90,101.45,1182,3294,1.75,1.15,1.74,1.95,1.17,1
2500,27.39,40.76,101.45,936,3855,1.75,1.15,1.74,1.62,1.12,1
3000,27.42,40.60,101.45,732,3554,1.75,1.15,1.74,1.39,1.14,1
3500,27.42,40.52,101.45,648,3354,1.74,1.15,1.73,1.26,1.21,1
4000,27.45,40.43,101.45,586,3168,1.75,1.15,1.74,1.41,1.34,1
4500,27.45,40.34,101.45,436,2810,1.75,1.15,1.73,1.20,1.28,1
5000,27.44,40.24,101.45,400,2434,1.74,1.15,1.72,1.05,1.20,1
5500,27.44,40.18,101.45,400,2057,1.73,1.15,1.71,0.97,1.16,1
6000,27.44,40.11,101.45,400,1679,1.72,1.14,1.70,0.93,1.14,2
6500,27.45,40.07,101.45,400,1404,1.72,1.14,1.70,0.92,1.12,2
7000,27.45,40.05,101.45,400,1251,1.71,1.15,1.69,0.89,1.10,2
7500,27.47,40.07,101.45,400,1279,1.71,1.14,1.69,0.95,1.11,2
8000,27.48,40.06,101.45,400,1213,1.71,1.15,1.69,0.96,1.11,2
8500,27.50,40.08,101.45,400,1096,1.71,1.14,1.68,0.93,1.12,2
9000,27.50,40.07,101.45,400,988,1.71,1.14,1.68,0.99,1.39,2
9500,27.58,40.03,101.45,651,1386,1.74,1.15,1.72,1.67,1.52,2
10000,27.68,40.00,101.45,635,1686,1.75,1.15,1.73,1.50,1.38,2
10500,27.70,39.91,101.45,521,1609,1.75,1.15,1.73,1.43,1.56,2
11000,27.92,39.87,101.44,1487,2976,1.80,1.15,1.79,1.97,1.63,2
11500,28.16,39.81,101.45,2862,8252,1.85,1.17,1.85,2.17,1.70,2
12000,28.29,39.72,101.45,1606,8905,1.86,1.18,1.86,1.90,1.65,2
12500,28.28,39.60,101.45,1010,7015,1.85,1.17,1.85,1.62,1.65,2
13000,28.33,39.48,101.45,1236,7880,1.85,1.17,1.85,1.67,1.80,2
13500,28.56,39.39,101.45,1355,9096,1.87,1.18,1.88,1.82,1.74,2
14000,28.77,39.27,101.45,1080,8567,1.87,1.19,1.88,1.71,1.75,2
14500,28.92,39.14,101.45,830,7486,1.87,1.19,1.88,1.62,1.75,2
15000,29.08,39.00,101.45,1077,7847,1.88,1.19,1.88,1.68,1.83,2
15500,29.31,38.84,101.45,1582,10368,1.89,1.20,1.90,1.80,1.87,2
16000,29.50,38.67,101.45,1513,11314,1.89,1.20,1.90,1.70,1.81,2
16500,29.67,38.48,101.45,1031,10166,1.89,1.21,1.90,1.66,1.80,2
17000,29.94,38.28,101.45,1006,9411,1.91,1.21,1.92,1.84,1.82,2
17500,30.22,38.07,101.45,1082,9186,1.91,1.22,1.93,1.81,1.87,2
18000,30.57,37.84,101.45,1141,9805,1.92,1.23,1.93,1.77,1.85,2
18500,30.61,37.57,101.45,808,8398,1.91,1.23,1.92,1.55,1.81,2
19000,30.58,37.24,101.45,657,6884,1.90,1.22,1.91,1.44,1.75,2
19500,30.73,36.91,101.45,686,6438,1.91,1.22,1.91,1.65,1.85,2
20000,31.00,36.65,101.45,679,6212,1.91,1.22,1.92,1.57,1.80,2
20500,31.19,36.38,101.45,612,5786,1.90,1.22,1.91,1.51,1.84,2
21000,31.43,36.12,101.45,582,5395,1.91,1.22,1.91,1.51,1.83,2
21500,31.57,35.80,101.45,520,4788,1.90,1.22,1.91,1.44,1.85,2
22000,31.57,35.46,101.45,507,4427,1.89,1.22,1.90,1.40,1.83,2
22500,31.68,35.17,101.45,560,4442,1.89,1.22,1.90,1.47,1.83,2
23000,31.96,34.91,101.45,552,4181,1.90,1.22,1.90,1.46,1.82,2
23500,32.22,34.63,101.45,555,3991,1.90,1.22,1.89,1.46,1.83,2
24000,32.60,34.38,101.45,751,4603,1.91,1.23,1.91,1.71,1.78,2
24500,32.96,34.12,101.45,751,4653,1.92,1.24,1.92,1.74,1.81,2
25000,33.16,33.80,101.45,714,4768,1.92,1.24,1.92,1.64,1.79,2
25500,33.24,33.46,101.45,736,4738,1.92,1.23,1.92,1.64,1.94,2
26000,33.60,33.17,101.45,1377,6398,1.95,1.25,1.95,1.88,1.93,2
26500,33.79,32.88,101.45,1179,6634,1.95,1.25,1.95,1.83,1.99,2
27000,34.04,32.56,101.45,1460,8038,1.96,1.25,1.96,1.88,2.03,2
27500,34.48,32.31,101.45,1778,10638,1.97,1.26,1.98,1.91,1.95,2
28000,34.82,31.99,101.45,2165,13227,1.98,1.27,1.99,1.98,2.09,2
28500,35.21,31.69,101.45,2504,15242,1.99,1.28,2.01,2.04,2.18,2
29000,35.54,31.37,101.45,3274,21064,2.01,1.29,2.03,2.12,2.23,2
29500,35.83,31.05,101.45,2511,21936,2.02,1.30,2.05,2.09,2.13,2
30000,36.18,30.73,101.45,2349,21308,2.02,1.30,2.05,2.00,2.24,2
30500,36.57,30.40,101.45,2811,25143,2.04,1.31,2.06,2.14,2.15,2
31000,36.81,30.01,101.45,1925,20820,2.04,1.31,2.06,1.96,2.08,2
31500,37.01,29.61,101.45,1945,18799,2.03,1.31,2.06,1.92,2.09,2
32000,37.34,29.21,101.45,2058,20751,2.04,1.32,2.07,1.96,2.09,2
32500,37.50,28.82,101.45,2008,20855,2.05,1.32,2.07,1.98,2.10,2
33000,37.87,28.47,101.45,2195,20820,2.05,1.33,2.09,2.13,2.17,2
33500,38.21,28.12,101.45,3201,27931,2.07,1.34,2.11,2.19,2.18,2
34000,38.65,27.82,101.45,3633,33439,2.09,1.35,2.13,2.25,2.18,2
34500,38.93,27.48,101.45,3868,37029,2.10,1.36,2.14,2.19,2.20,2
35000,39.07,27.12,101.45,3731,36820,2.09,1.36,2.13,2.15,2.18,2
35500,39.36,26.74,101.45,2636,31278,2.09,1.36,2.13,2.05,2.21,2
36000,39.57,26.37,101.45,2044,26398,2.09,1.36,2.13,2.02,2.26,2
36500,39.78,26.01,101.45,2813,28873,2.10,1.37,2.13,2.07,2.33,2
37000,40.01,25.67,101.45,3547,32951,2.10,1.37,2.13,2.05,2.38,2
37500,40.47,25.44,101.45,4033,38807,2.12,1.39,2.15,2.24,2.35,2
38000,40.79,25.15,101.46,4302,41003,2.13,1.39,2.16,2.22,2.38,2
38500,41.16,24.86,101.45,4212,41665,2.13,1.40,2.17,2.21,2.41,2
39000,41.57,24.61,101.45,4359,42815,2.14,1.41,2.17,2.15,2.41,2
39500,41.89,24.33,101.46,4332,44105,2.15,1.42,2.18,2.20,2.35,2
40000,42.04,24.01,101.45,3510,39225,2.14,1.42,2.18,2.07,2.48,2
40500,42.33,23.70,101.45,3998,41073,2.15,1.42,2.18,2.12,2.43,2
41000,42.60,23.39,101.45,3871,40306,2.15,1.42,2.17,2.05,2.51,2
41500,42.83,23.08,101.45,4089,41595,2.15,1.43,2.18,2.17,2.42,2
42000,43.15,22.86,101.45,4415,43722,2.17,1.45,2.21,2.35,2.57,2
42500,43.61,22.70,101.45,7769,54214,2.19,1.47,2.23,2.39,2.57,2
43000,44.15,22.58,101.45,6477,55225,2.20,1.48,2.24,2.33,2.56,2
43500,44.52,22.33,101.45,4491,49229,2.19,1.48,2.23,2.22,2.48,2
44000,44.87,22.01,101.45,4523,46894,2.20,1.48,2.24,2.28,2.55,2
44500,45.32,21.71,101.45,5273,49787,2.21,1.50,2.25,2.34,2.46,2
45000,45.72,21.42,101.46,5261,50554,2.21,1.51,2.25,2.28,2.53,2
45500,46.04,21.10,101.45,9118,60000,2.22,1.51,2.27,2.43,2.52,2
46000,46.30,20.78,101.45,9373,60000,2.23,1.52,2.28,2.40,2.55,2
46500,46.78,20.53,101.45,6628,57734,2.23,1.53,2.29,2.34,2.57,2
47000,47.40,20.33,101.45,10259,60000,2.26,1.56,2.31,2.54,2.53,2
47500,47.94,20.16,101.45,7717,60000,2.25,1.56,2.32,2.44,2.44,2
48000,48.17,19.88,101.45,6489,57177,2.25,1.56,2.32,2.37,2.58,2
48500,48.44,19.54,101.45,5539,54039,2.25,1.56,2.31,2.27,2.64,2
49000,48.76,19.17,101.45,4322,49403,2.25,1.56,2.31,2.18,2.64,2
49500,48.88,18.79,101.45,4918,51181,2.25,1.57,2.31,2.27,2.62,2
