timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co,nh3,state
0,105.78,0.56,104.31,2712,21239,2.80,2.53,2.88,2.02,1.78,1
500,106.19,0.53,104.31,3093,23644,2.80,2.52,2.88,1.95,1.85,1
1000,106.21,0.56,104.31,3102,23609,2.80,2.52,2.87,2.05,1.91,1
1500,106.26,0.60,104.31,3983,27130,2.80,2.52,2.87,2.16,2.04,1
2000,106.22,0.65,104.30,4972,32742,2.81,2.52,2.88,2.37,2.08,1
2500,106.35,0.64,104.31,4803,32811,2.80,2.52,2.88,2.27,2.04,1
3000,106.29,0.63,104.31,4629,31731,2.80,2.51,2.87,2.29,2.06,1
3500,106.16,0.60,104.31,3306,24585,2.79,2.50,2.87,2.01,1.93,1
4000,105.52,0.56,104.31,2119,17021,2.78,2.48,2.86,1.84,1.84,1
4500,105.00,0.56,104.31,2092,15839,2.78,2.47,2.85,1.86,1.93,1
5000,104.82,0.65,104.31,3679,23505,2.78,2.47,2.85,2.25,2.20,1
5500,104.95,0.75,104.31,4624,30441,2.79,2.47,2.86,2.38,2.07,1
6059,105.05,0.73,104.31,4059,27652,2.78,2.47,2.86,2.31,2.03,2
6559,105.03,0.71,104.31,3137,22982,2.77,2.46,2.85,2.06,1.94,2
7059,104.50,0.68,104.31,2990,20855,2.77,2.45,2.85,2.02,2.04,2
7559,104.02,0.74,104.31,3353,21971,2.77,2.45,2.85,2.25,2.02,2
8059,103.56,0.72,104.31,3080,21274,2.76,2.45,2.84,2.08,2.00,2
8559,102.95,0.68,104.31,3080,20751,2.76,2.44,2.84,2.04,2.04,2
9059,102.58,0.76,104.31,4059,26049,2.76,2.44,2.84,2.22,2.05,2
9559,102.47,0.82,104.31,3920,25875,2.77,2.45,2.85,2.41,2.00,2
10059,102.53,0.96,104.31,4104,26398,2.77,2.45,2.85,2.46,2.21,2
10559,102.69,1.04,104.31,4823,30790,2.78,2.45,2.85,2.55,2.22,2
11059,102.70,0.94,104.31,4256,27757,2.77,2.44,2.84,2.31,2.34,2
11559,102.67,0.97,104.31,5342,32288,2.77,2.44,2.85,2.42,2.31,2
12059,102.65,0.97,104.30,4823,30546,2.77,2.43,2.84,2.33,2.22,2
12559,103.05,1.00,104.31,4509,28733,2.77,2.43,2.84,2.39,2.15,2
13059,103.04,0.97,104.31,4462,28838,2.77,2.42,2.84,2.33,2.18,2
13559,103.18,1.06,104.31,4602,28838,2.77,2.42,2.84,2.46,2.21,2
14059,103.22,1.03,104.31,4943,30859,2.77,2.43,2.84,2.46,2.27,2
14559,103.29,1.05,104.31,4447,29047,2.77,2.42,2.84,2.35,2.35,2
15059,102.92,0.95,104.31,3615,24027,2.75,2.41,2.83,2.17,2.41,2
15559,102.81,0.99,104.31,4349,27269,2.76,2.41,2.83,2.36,2.37,2
16059,102.91,0.98,104.31,4717,29465,2.75,2.40,2.82,2.32,2.37,2
16559,103.03,1.02,104.31,4455,28419,2.75,2.40,2.82,2.34,2.37,2
17059,102.94,1.01,104.31,4052,26607,2.75,2.39,2.82,2.27,2.33,2
17559,103.02,1.02,104.31,4280,27095,2.75,2.39,2.82,2.28,2.39,2
18059,103.19,1.09,104.31,4634,28733,2.75,2.39,2.82,2.41,2.43,2
18559,103.32,1.10,104.31,4163,26746,2.75,2.39,2.81,2.30,2.45,2
19059,103.13,1.00,104.31,4015,25247,2.74,2.38,2.81,2.28,2.39,2
19559,103.07,1.06,104.31,3814,24655,2.74,2.38,2.81,2.25,2.43,2
20059,103.03,1.07,104.31,4197,26502,2.74,2.37,2.81,2.33,2.42,2
20559,103.28,1.18,104.31,5250,31382,2.75,2.38,2.81,2.48,2.38,2
21059,103.30,1.18,104.31,5389,32323,2.75,2.38,2.81,2.41,2.39,2
21559,103.25,1.19,104.31,6008,33439,2.75,2.38,2.82,2.49,2.48,2
22059,103.44,1.19,104.31,6871,36402,2.75,2.38,2.82,2.45,2.56,2
22559,103.96,1.14,104.31,6582,36018,2.74,2.37,2.81,2.33,2.48,2
23059,104.26,1.16,104.31,6790,36541,2.75,2.38,2.82,2.45,2.64,2
23559,104.32,1.12,104.31,5377,32986,2.74,2.37,2.81,2.26,2.42,2
24059,103.90,1.03,104.31,4634,29360,2.73,2.36,2.80,2.23,2.51,2
24559,103.54,1.11,104.31,6483,34763,2.74,2.38,2.81,2.46,2.61,2
25059,103.64,1.15,104.31,6443,35530,2.74,2.37,2.81,2.42,2.62,2
25559,103.91,1.23,104.31,6223,35112,2.74,2.38,2.81,2.49,2.60,2
26059,103.99,1.25,104.31,5163,32567,2.74,2.37,2.81,2.38,2.63,2
26559,104.25,1.23,104.31,5128,32288,2.74,2.37,2.81,2.36,2.57,2
27059,104.19,1.13,104.31,4585,29779,2.73,2.36,2.80,2.18,2.62,2
27559,104.27,1.09,104.31,4504,29221,2.73,2.36,2.80,2.24,2.56,2
28059,104.40,1.12,104.31,4805,30615,2.73,2.36,2.80,2.27,2.61,2
28559,104.53,1.19,104.31,4783,30685,2.73,2.36,2.80,2.35,2.63,2
29059,104.61,1.31,104.31,6246,35391,2.74,2.37,2.81,2.44,2.64,2
29559,104.87,1.27,104.31,6153,35217,2.74,2.37,2.81,2.36,2.62,2
30059,105.01,1.25,104.31,5678,34519,2.75,2.38,2.81,2.47,2.50,2
30559,104.96,1.27,104.31,6205,34938,2.74,2.37,2.81,2.45,2.51,2
31059,105.00,1.35,104.31,6234,35495,2.74,2.37,2.81,2.43,2.75,2
31559,105.20,1.34,104.31,4808,31661,2.74,2.37,2.81,2.33,2.70,2
32059,105.10,1.22,104.31,4717,31103,2.74,2.36,2.80,2.27,2.82,2
32559,105.35,1.31,104.31,7288,37343,2.74,2.37,2.81,2.42,2.69,2
33059,105.02,1.23,104.32,5945,34798,2.73,2.36,2.80,2.27,2.57,2
33559,105.11,1.32,104.31,5591,34171,2.75,2.37,2.81,2.45,2.55,2
34059,105.58,1.34,104.31,5817,34938,2.74,2.37,2.81,2.38,2.69,2
34559,106.02,1.28,104.31,5221,33508,2.74,2.36,2.80,2.25,2.66,2
35059,106.39,1.24,104.31,5881,34938,2.74,2.37,2.81,2.31,2.65,2
35559,106.28,1.15,104.31,4727,31173,2.73,2.36,2.80,2.22,2.56,2
36059,105.96,1.15,104.31,7248,37970,2.74,2.37,2.81,2.35,2.76,2
36559,106.06,1.25,104.31,7248,38389,2.74,2.37,2.81,2.42,2.66,2
37059,106.24,1.24,104.31,5151,34450,2.73,2.37,2.80,2.26,2.68,2
37559,106.36,1.38,104.31,5284,33474,2.74,2.38,2.81,2.43,2.66,2
38059,106.55,1.30,104.31,4874,32010,2.74,2.37,2.80,2.28,2.84,2
38559,106.46,1.27,104.31,5111,33265,2.74,2.37,2.80,2.35,2.78,2
39059,106.51,1.19,104.32,4413,29814,2.73,2.36,2.80,2.25,2.69,2
39559,106.38,1.15,104.31,4383,28698,2.73,2.36,2.80,2.22,2.65,2
40059,106.64,1.26,104.31,5516,33334,2.73,2.36,2.80,2.30,2.70,2
40559,107.01,1.28,104.31,5545,33962,2.73,2.36,2.80,2.25,2.77,2
41059,107.23,1.27,80.90,5997,35670,2.73,2.37,2.80,2.29,2.81,2
41559,107.32,1.36,80.90,7462,39155,2.74,2.38,2.81,2.44,2.72,2
42059,107.41,1.40,80.90,7531,38842,2.75,2.38,2.81,2.45,2.80,2
42559,107.64,1.36,80.89,7931,40236,2.75,2.39,2.82,2.48,2.79,2
43059,107.53,1.41,80.89,9628,44802,2.75,2.39,2.82,2.51,2.93,2
43559,107.79,1.34,80.89,8400,42049,2.75,2.39,2.82,2.41,2.88,2
44059,107.97,1.24,80.88,7526,39574,2.75,2.38,2.81,2.32,2.76,2
44559,108.21,1.26,80.87,10387,45465,2.75,2.38,2.81,2.41,2.85,2
45059,108.38,1.30,80.87,9750,45709,2.75,2.39,2.82,2.39,2.73,2
45559,108.17,1.23,80.88,7948,40375,2.74,2.37,2.81,2.26,2.73,2
46059,108.29,1.29,80.87,9686,45465,2.75,2.38,2.81,2.40,2.89,2
46559,108.61,1.29,80.87,8806,43199,2.74,2.38,2.81,2.33,2.87,2
47059,108.44,1.27,80.87,10219,46894,2.75,2.39,2.81,2.40,2.92,2
47559,108.31,1.27,80.88,8626,42920,2.75,2.38,2.82,2.37,2.93,2
48059,108.29,1.21,80.87,8748,43059,2.75,2.38,2.81,2.34,2.96,2
48559,108.35,1.17,80.87,9199,43513,2.75,2.38,2.81,2.27,2.92,2
49059,108.21,1.13,80.87,7184,39609,2.74,2.38,2.81,2.29,2.96,2
49559,108.37,1.22,80.87,6900,38458,2.74,2.38,2.81,2.30,3.02,2
50059,108.37,1.18,80.87,5308,34973,2.73,2.37,2.80,2.18,2.85,2
50559,108.05,1.15,80.88,5904,35391,2.74,2.37,2.80,2.31,2.86,2
51059,107.97,1.14,80.89,4526,31313,2.73,2.36,2.79,2.09,2.76,2
51559,108.17,1.09,80.88,7335,38284,2.74,2.37,2.80,2.33,2.74,2
52059,108.16,1.01,80.88,5829,35774,2.72,2.36,2.79,2.13,2.77,2
52559,107.87,1.20,80.89,6263,36123,2.73,2.36,2.80,2.36,2.87,2
53059,107.81,1.25,80.89,6506,36681,2.73,2.37,2.80,2.35,2.86,2
53559,107.76,1.12,80.89,5308,34450,2.73,2.36,2.80,2.35,2.83,2
54059,107.68,1.23,80.89,6118,36262,2.74,2.36,2.80,2.37,2.84,2
54559,107.52,1.25,80.90,8313,40724,2.74,2.37,2.80,2.30,2.75,2
55059,107.49,1.27,80.90,6732,37552,2.74,2.37,2.80,2.41,2.78,2
55559,107.29,1.21,80.90,7288,38005,2.73,2.36,2.80,2.26,2.89,2
56059,106.86,1.14,104.31,5672,34450,2.72,2.35,2.79,2.15,2.67,2
56559,106.53,1.02,104.31,4950,32184,2.72,2.34,2.78,2.15,2.57,2
57059,106.39,1.10,104.31,3947,26746,2.71,2.34,2.78,2.06,2.72,2
57559,106.38,1.05,104.31,4283,27548,2.71,2.33,2.77,2.10,2.76,2
58059,106.57,1.16,104.31,4747,30092,2.72,2.35,2.78,2.25,2.67,2
58559,106.87,1.27,104.31,5667,33195,2.73,2.35,2.79,2.40,2.81,2
59059,107.02,1.45,104.31,7323,37308,2.74,2.36,2.79,2.47,2.74,2
59559,107.29,1.51,80.90,8232,39922,2.74,2.37,2.80,2.46,2.80,2
60059,107.55,1.45,80.89,8794,42083,2.74,2.37,2.80,2.42,2.82,2
60559,107.69,1.33,80.89,8748,42118,2.74,2.36,2.80,2.32,2.90,2
61059,108.05,1.44,80.88,9871,45290,2.75,2.37,2.81,2.54,3.01,2
61559,107.97,1.42,80.89,8800,42258,2.74,2.36,2.80,2.35,2.91,2
62059,107.74,1.23,80.89,6912,37064,2.73,2.35,2.79,2.18,2.94,2
62559,107.36,1.14,80.90,6987,37587,2.72,2.35,2.79,2.19,3.02,2
63059,107.51,1.17,80.89,7028,37378,2.73,2.35,2.79,2.26,2.99,2
