timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co,nh3,state
0,48.04,10.53,101.76,400,1202,2.12,1.46,2.16,1.20,1.15,1
500,48.10,10.63,101.76,400,1071,2.12,1.46,2.16,1.19,1.20,1
1000,48.26,10.72,101.75,438,1158,2.12,1.46,2.16,1.28,1.38,1
1500,48.33,10.82,101.76,608,1422,2.14,1.46,2.17,1.56,1.48,1
2000,48.33,10.88,101.75,728,1868,2.14,1.46,2.18,1.58,1.45,1
2500,48.21,10.96,101.75,635,1880,2.15,1.46,2.18,1.57,1.50,1
3000,48.23,11.02,101.76,727,2122,2.16,1.47,2.19,1.65,1.67,1
3500,48.07,11.09,101.76,688,2265,2.16,1.47,2.19,1.51,1.60,1
4000,47.93,11.16,101.75,1022,2720,2.16,1.46,2.19,1.58,1.72,1
4500,47.89,11.23,101.76,1804,4944,2.17,1.46,2.20,1.67,1.78,1
5000,47.93,11.31,101.76,1532,5450,2.18,1.47,2.21,1.79,1.83,1
5500,47.92,11.41,101.76,1179,4934,2.18,1.47,2.21,1.69,1.85,1
6007,47.87,11.48,101.76,2381,7138,2.20,1.47,2.22,1.81,1.81,2
6507,47.87,11.57,101.76,2732,9884,2.23,1.48,2.25,2.16,1.90,2
7007,47.93,11.68,101.76,2001,9591,2.24,1.49,2.26,2.06,1.98,2
7507,47.97,11.73,101.76,1179,6553,2.23,1.48,2.25,1.75,1.85,2
8007,47.80,11.73,101.76,785,5129,2.21,1.47,2.24,1.45,1.68,2
8507,47.63,11.69,101.76,1179,5450,2.21,1.47,2.24,1.58,1.67,2
9007,47.82,11.75,101.76,1573,6483,2.24,1.48,2.26,2.08,1.76,2
9507,48.10,11.84,101.76,1249,5902,2.24,1.48,2.26,1.98,1.91,2
10007,48.26,11.88,101.76,1089,5535,2.24,1.48,2.26,1.81,1.86,2
10507,48.47,11.89,101.76,1124,5505,2.25,1.48,2.27,1.93,1.90,2
11007,48.69,11.87,101.76,1310,5641,2.25,1.48,2.27,2.00,1.85,2
11507,49.06,11.89,101.75,1957,7374,2.27,1.49,2.29,2.15,1.94,2
12007,49.26,11.85,101.75,1643,7430,2.26,1.49,2.29,2.02,1.85,2
12507,49.62,11.79,101.76,1463,6729,2.27,1.49,2.29,2.03,1.80,2
13007,49.83,11.73,101.76,1568,6824,2.27,1.49,2.30,2.06,1.84,2
13507,50.05,11.63,101.76,1806,7408,2.28,1.49,2.31,2.11,1.87,2
14007,50.20,11.57,101.76,2653,10222,2.30,1.51,2.33,2.38,1.92,2
14507,50.28,11.50,101.76,2342,11089,2.31,1.51,2.33,2.16,2.00,2
15007,50.01,11.36,101.76,1344,7464,2.28,1.49,2.31,1.74,1.91,2
15507,49.90,11.25,101.76,1313,6609,2.28,1.49,2.30,1.88,1.90,2
16007,50.49,11.28,101.76,2165,8927,2.30,1.50,2.32,2.14,1.94,2
16507,51.14,11.31,101.76,2720,11235,2.31,1.51,2.33,2.25,1.94,2
17007,51.48,11.25,101.76,2273,11010,2.31,1.51,2.33,2.18,1.99,2
17507,51.69,11.17,101.76,2599,11438,2.32,1.51,2.34,2.17,2.02,2
18007,51.93,11.06,101.76,2862,12225,2.32,1.52,2.34,2.20,1.98,2
18507,52.19,10.97,101.76,2092,11122,2.32,1.51,2.34,2.07,1.99,2
19007,52.35,10.85,101.76,2049,10593,2.32,1.52,2.34,2.10,2.03,2
19507,52.63,10.75,101.76,2138,10953,2.33,1.52,2.35,2.13,1.97,2
20007,53.13,10.68,101.76,2997,12034,2.34,1.53,2.35,2.21,2.00,2
20507,53.47,10.56,101.76,2852,12304,2.34,1.53,2.35,2.25,2.04,2
21007,53.80,10.46,101.76,2369,11618,2.35,1.53,2.36,2.28,2.00,2
21507,54.26,10.37,101.76,2361,11325,2.35,1.54,2.36,2.26,1.96,2
22007,54.60,10.23,101.76,1905,10233,2.35,1.54,2.36,2.15,1.93,2
22507,54.72,10.08,101.76,1831,9265,2.35,1.53,2.36,2.13,1.99,2
23007,55.05,9.95,101.76,1872,9321,2.35,1.54,2.37,2.23,1.94,2
23507,55.30,9.86,101.76,1829,9152,2.35,1.54,2.37,2.21,1.95,2
24007,55.62,9.76,101.76,1569,8072,2.35,1.54,2.37,2.16,1.99,2
24507,56.09,9.65,101.76,1816,8500,2.35,1.55,2.37,2.23,2.07,2
25007,56.63,9.60,101.76,2067,10154,2.36,1.55,2.38,2.25,2.12,2
25507,57.08,9.52,101.76,2099,10695,2.37,1.56,2.39,2.34,2.09,2
26007,57.34,9.44,101.76,2285,10875,2.37,1.56,2.39,2.28,2.17,2
26507,57.56,9.31,101.76,2749,11955,2.37,1.56,2.39,2.28,2.10,2
27007,57.84,9.19,101.76,2595,12012,2.37,1.56,2.39,2.25,2.07,2
27507,58.17,9.09,101.76,2020,10841,2.37,1.56,2.39,2.19,2.13,2
28007,58.19,8.93,101.76,2322,10863,2.37,1.56,2.39,2.24,2.25,2
28507,58.45,8.87,101.76,2631,11933,2.38,1.57,2.40,2.32,2.19,2
29007,58.86,8.82,101.76,2798,12214,2.39,1.58,2.41,2.32,2.25,2
29507,59.20,8.78,101.76,2705,12597,2.40,1.59,2.41,2.37,2.29,2
30007,59.40,8.68,101.76,2644,12406,2.39,1.59,2.41,2.24,2.28,2
30507,59.77,8.61,101.76,2649,12507,2.40,1.60,2.42,2.34,2.28,2
31007,60.13,8.56,101.76,3105,13025,2.41,1.60,2.43,2.44,2.35,2
31507,60.55,8.58,101.76,4153,15389,2.42,1.62,2.44,2.49,2.29,2
32007,60.91,8.51,101.76,3314,14589,2.42,1.62,2.44,2.41,2.32,2
32507,61.10,8.40,101.76,3471,14454,2.42,1.62,2.44,2.36,2.36,2
33007,61.50,8.36,101.76,4293,16120,2.44,1.64,2.45,2.49,2.34,2
33507,61.97,8.40,101.75,3718,15332,2.43,1.64,2.46,2.42,2.49,2
34007,62.23,8.34,101.76,4050,15884,2.44,1.65,2.46,2.39,2.45,2
34507,62.61,8.28,101.76,4298,17370,2.45,1.66,2.47,2.39,2.50,2
35007,62.73,8.20,101.76,4801,19879,2.45,1.66,2.47,2.41,2.48,2
35507,62.83,8.12,101.76,5035,22424,2.46,1.67,2.48,2.49,2.46,2
36007,63.00,8.02,101.76,4290,18764,2.45,1.67,2.48,2.43,2.55,2
36507,63.15,7.88,101.76,3934,16075,2.45,1.66,2.47,2.35,2.50,2
37007,63.45,7.83,101.76,4263,17474,2.46,1.67,2.48,2.47,2.55,2
37507,63.76,7.87,101.76,4835,22110,2.46,1.69,2.49,2.54,2.52,2
38007,64.14,7.83,101.76,5087,23400,2.46,1.68,2.49,2.42,2.57,2
38507,64.35,7.77,101.75,5203,24759,2.47,1.69,2.49,2.47,2.64,2
39007,64.69,7.74,101.75,6008,26955,2.48,1.70,2.50,2.50,2.67,2
39507,65.04,7.62,101.76,4688,23156,2.47,1.69,2.50,2.39,2.63,2
40007,65.27,7.47,101.75,4678,20542,2.46,1.68,2.49,2.31,2.64,2
40507,65.73,7.41,101.76,4810,22215,2.47,1.71,2.50,2.43,2.67,2
41007,66.05,7.49,101.76,6813,29988,2.49,1.73,2.51,2.50,2.55,2
41507,66.12,7.39,101.76,4872,24480,2.48,1.72,2.51,2.42,2.74,2
42007,66.10,7.31,101.76,5001,24446,2.48,1.72,2.51,2.41,2.72,2
42507,66.32,7.24,101.76,4602,22703,2.48,1.71,2.50,2.34,2.77,2
43007,66.51,7.15,101.75,5209,25247,2.48,1.72,2.51,2.39,2.68,2
43507,66.73,7.10,101.76,5232,25178,2.49,1.72,2.52,2.42,2.78,2
44007,67.18,7.10,101.75,4823,24027,2.48,1.72,2.52,2.37,2.73,2
44507,67.47,7.10,101.75,5441,23714,2.49,1.73,2.52,2.42,2.83,2
45007,67.67,7.07,101.75,6338,27234,2.49,1.74,2.52,2.44,2.70,2
45507,67.80,6.93,101.75,4432,21030,2.47,1.71,2.51,2.28,2.82,2
46007,67.95,6.77,101.76,4597,21727,2.47,1.72,2.51,2.33,2.79,2
46507,68.01,6.69,101.76,4781,21762,2.47,1.71,2.50,2.28,2.78,2
47007,68.26,6.71,101.75,4467,21099,2.47,1.72,2.50,2.23,2.75,2
47507,68.19,6.55,101.75,3721,16428,2.46,1.70,2.49,2.21,2.83,2
48007,68.36,6.51,101.75,3655,15906,2.46,1.70,2.49,2.23,2.81,2
48507,68.53,6.52,101.75,4030,17230,2.46,1.71,2.49,2.27,2.87,2
49007,68.71,6.46,101.75,3603,15343,2.46,1.70,2.48,2.17,2.86,2
49507,68.82,6.45,101.75,3247,14657,2.46,1.71,2.49,2.23,2.77,2
50007,69.00,6.38,101.75,3287,14938,2.46,1.71,2.49,2.23,2.77,2
50507,69.34,6.35,101.75,3910,15659,2.47,1.72,2.49,2.31,2.87,2
51007,69.44,6.31,101.75,3463,15085,2.46,1.71,2.49,2.20,2.79,2
51507,69.56,6.24,101.75,3291,14488,2.46,1.72,2.49,2.27,2.83,2
52007,69.81,6.28,101.75,3633,15062,2.46,1.72,2.50,2.28,2.93,2
52507,70.04,6.25,101.75,3952,15805,2.47,1.73,2.49,2.26,2.86,2
53007,70.30,6.26,101.75,3902,15827,2.47,1.74,2.50,2.29,2.80,2
53507,70.72,6.33,101.75,4553,18834,2.48,1.75,2.51,2.36,2.80,2
54007,71.10,6.38,101.75,4410,18868,2.48,1.75,2.51,2.30,2.78,2
54507,71.19,6.19,101.75,4052,16324,2.48,1.75,2.51,2.29,2.76,2
55007,71.47,6.11,101.75,3898,15816,2.48,1.75,2.51,2.27,2.86,2
55507,71.62,5.99,101.75,4447,17718,2.47,1.75,2.51,2.28,2.91,2
56007,71.87,6.03,101.75,4548,18485,2.49,1.76,2.52,2.34,2.79,2
56507,71.97,6.01,101.74,4550,19147,2.48,1.76,2.52,2.30,2.77,2
57007,72.05,5.87,101.74,4342,17927,2.48,1.75,2.51,2.23,2.76,2
57507,72.10,5.82,101.75,4170,16176,2.47,1.75,2.51,2.21,2.90,2
58007,72.19,5.76,101.75,4226,17474,2.47,1.75,2.51,2.21,2.82,2
58507,72.33,5.66,101.75,3260,14679,2.46,1.73,2.50,2.10,2.69,2
59007,72.26,5.53,101.74,5325,21030,2.48,1.74,2.51,2.32,2.71,2
59507,72.33,5.50,101.74,3547,15377,2.46,1.73,2.49,2.10,2.77,2
60007,72.45,5.43,101.75,4099,15805,2.47,1.74,2.50,2.21,2.84,2
60507,72.90,5.51,101.74,4251,16289,2.47,1.75,2.50,2.28,3.02,2
61007,73.56,5.72,101.74,4923,20437,2.49,1.77,2.52,2.37,2.84,2
61507,73.92,5.70,101.74,5435,23400,2.48,1.76,2.52,2.24,2.77,2
62007,73.62,5.37,101.75,3547,15839,2.46,1.74,2.49,2.00,2.79,2
62507,73.60,5.19,101.74,3817,15895,2.47,1.74,2.49,2.12,2.92,2
63007,73.68,5.20,101.75,6477,25073,2.48,1.76,2.51,2.31,2.83,2
63507,73.88,5.26,101.74,4435,19461,2.48,1.75,2.51,2.27,2.81,2
64007,73.85,5.21,101.74,4494,19531,2.48,1.75,2.51,2.26,2.89,2
64507,74.21,5.18,101.74,3866,15850,2.46,1.75,2.50,2.09,2.94,2
65007,74.38,5.14,101.74,4639,19112,2.47,1.75,2.50,2.17,2.89,2
65507,74.52,5.12,101.74,3728,15951,2.46,1.75,2.50,2.08,2.92,2
66007,74.61,5.08,101.74,3642,15118,2.47,1.75,2.50,2.16,2.91,2
66507,74.93,5.10,101.74,3895,15546,2.47,1.75,2.50,2.14,2.87,2
67007,75.10,5.00,101.74,3066,14128,2.46,1.75,2.49,2.06,2.83,2
67507,75.35,4.94,101.74,3534,14646,2.47,1.76,2.50,2.12,2.90,2
68007,75.66,4.95,101.74,4577,18032,2.47,1.76,2.50,2.23,2.91,2
68507,76.10,5.07,101.74,5383,21448,2.49,1.77,2.51,2.31,3.05,2
69007,76.50,5.14,101.74,5638,23853,2.49,1.79,2.52,2.32,3.02,2
69507,76.75,5.01,101.73,4428,19147,2.48,1.77,2.51,2.14,3.14,2
