timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co,state
0,31.39,27.10,102.09,448,415,1.97,1.39,1.99,1.44,1
500,31.70,27.20,102.10,445,403,1.97,1.39,1.99,1.45,1
1000,31.96,27.28,102.08,448,404,1.97,1.39,1.99,1.45,1
1500,32.06,27.31,102.09,448,395,1.97,1.39,1.99,1.45,1
2000,32.03,27.29,102.09,462,405,1.97,1.39,1.99,1.45,1
2500,32.01,27.26,102.08,457,408,1.97,1.39,1.98,1.45,1
3000,32.17,27.25,102.09,464,412,1.97,1.39,1.98,1.45,1
3500,32.35,27.26,102.09,471,404,1.97,1.39,1.98,1.45,1
4000,32.50,27.25,102.09,476,429,1.97,1.39,1.98,1.45,1
4500,32.63,27.20,102.09,489,418,1.97,1.39,1.98,1.46,1
5000,32.72,27.15,102.09,513,438,1.97,1.39,1.98,1.47,1
5500,32.83,27.09,102.10,526,455,1.97,1.39,1.98,1.48,1
6000,32.83,27.01,102.10,551,468,1.97,1.39,1.99,1.50,1
6500,32.84,26.94,102.10,555,485,1.97,1.39,1.99,1.49,1
7000,32.91,26.89,102.09,540,492,1.97,1.39,1.98,1.49,1
7500,32.99,26.81,102.10,511,485,1.97,1.39,1.98,1.48,1
8000,32.99,26.74,102.10,503,486,1.97,1.39,1.98,1.47,1
8500,32.92,26.67,102.10,477,485,1.96,1.38,1.98,1.47,1
9000,32.85,26.60,102.10,461,463,1.97,1.39,1.98,1.46,1
9500,32.80,26.53,102.10,476,485,1.96,1.39,1.98,1.47,1
10000,32.79,26.51,102.10,492,475,1.97,1.39,1.98,1.50,1
10500,32.87,26.49,102.10,561,505,1.97,1.39,1.98,1.55,1
11000,32.92,26.49,102.10,560,518,1.96,1.39,1.98,1.55,2
11500,33.06,26.49,102.10,599,540,1.97,1.39,1.98,1.60,2
12000,33.15,26.44,102.09,575,561,1.97,1.38,1.98,1.60,2
12500,33.28,26.41,102.10,553,552,1.97,1.39,1.98,1.56,2
13000,33.40,26.37,102.10,538,546,1.97,1.39,1.99,1.58,2
13500,33.51,26.32,102.10,531,541,1.97,1.38,1.98,1.56,2
14000,33.68,26.23,102.09,733,678,1.98,1.38,1.99,1.71,2
14500,33.91,26.14,102.10,763,788,1.98,1.39,1.99,1.80,2
15000,34.11,26.01,102.10,645,769,1.98,1.39,2.00,1.70,2
15500,34.01,25.86,102.10,572,729,1.98,1.39,1.99,1.62,2
16000,33.84,25.74,102.10,515,684,1.98,1.39,1.99,1.56,2
16500,33.62,25.62,102.10,482,632,1.98,1.38,1.99,1.52,2
17000,33.48,25.54,102.10,472,586,1.97,1.38,1.99,1.52,2
17500,33.44,25.51,102.10,485,582,1.98,1.38,1.99,1.53,2
18000,33.57,25.51,102.10,580,607,1.98,1.38,1.99,1.58,2
18500,33.83,25.52,102.09,732,735,1.98,1.38,1.99,1.69,2
19000,34.22,25.48,102.10,923,949,1.99,1.39,2.00,1.78,2
19500,34.61,25.43,102.09,1002,1090,1.99,1.39,2.00,1.82,2
20000,35.11,25.36,102.09,1006,1171,2.00,1.40,2.01,1.82,2
20500,35.24,25.16,102.10,909,1226,2.00,1.40,2.01,1.75,2
21000,34.99,24.94,102.10,794,1206,2.00,1.40,2.01,1.69,2
21500,34.91,24.76,102.10,747,1185,2.00,1.40,2.01,1.67,2
22000,34.99,24.63,102.10,986,1272,2.00,1.40,2.01,1.71,2
22500,35.41,24.51,102.09,1102,1476,2.01,1.40,2.01,1.76,2
23000,35.88,24.41,102.10,1134,1644,2.01,1.40,2.02,1.81,2
23500,36.29,24.24,102.10,1148,1750,2.02,1.41,2.02,1.85,2
24000,36.42,24.01,102.10,1085,1750,2.02,1.41,2.02,1.81,2
24500,36.93,23.80,102.09,1151,1840,2.03,1.41,2.03,1.91,2
25000,37.49,23.59,102.10,1219,1993,2.03,1.41,2.03,1.92,2
25500,37.87,23.30,102.10,1001,1905,2.03,1.41,2.03,1.87,2
26000,38.37,22.98,102.09,1285,2076,2.04,1.42,2.04,1.92,2
26500,38.59,22.63,102.10,1261,2157,2.04,1.42,2.04,1.91,2
27000,38.68,22.27,102.10,991,2016,2.04,1.42,2.04,1.88,2
27500,38.84,21.94,102.10,970,1974,2.04,1.42,2.04,1.88,2
28000,39.18,21.65,102.09,1032,1951,2.05,1.42,2.05,1.92,2
28500,39.70,21.39,102.09,1089,2037,2.05,1.42,2.05,1.98,2
29000,40.06,21.06,102.10,1161,2080,2.05,1.42,2.05,1.91,2
29500,40.21,20.74,102.10,1263,2187,2.06,1.43,2.05,1.97,2
30000,40.38,20.44,102.10,1309,2279,2.06,1.43,2.05,1.95,2
30500,40.94,20.17,102.09,1182,2244,2.06,1.43,2.06,1.96,2
31000,41.35,19.90,102.10,1550,2438,2.07,1.43,2.06,2.03,2
31500,41.67,19.59,102.10,1690,2743,2.07,1.43,2.07,2.04,2
32000,42.25,19.29,102.10,1730,2891,2.08,1.44,2.07,2.07,2
32500,42.49,18.97,102.10,1876,3025,2.09,1.44,2.08,2.12,2
33000,43.06,18.67,102.10,1924,3259,2.09,1.44,2.08,2.17,2
33500,43.45,18.34,102.10,2138,3765,2.10,1.44,2.09,2.18,2
34000,43.57,17.99,102.10,2364,4121,2.10,1.44,2.09,2.15,2
34500,43.53,17.62,102.10,2438,4532,2.10,1.44,2.10,2.15,2
35000,42.94,17.29,102.11,1511,3585,2.09,1.44,2.09,1.98,2
35500,42.31,17.01,102.10,909,2764,2.08,1.44,2.08,1.79,2
36000,41.85,16.86,102.10,704,2314,2.07,1.43,2.07,1.68,2
36500,41.55,16.79,102.10,597,1946,2.06,1.43,2.07,1.62,2
37000,41.30,16.75,102.11,536,1656,2.06,1.42,2.06,1.58,2
37500,41.13,16.79,102.10,879,1900,2.06,1.42,2.06,1.70,2
38000,41.33,16.88,102.10,1484,2378,2.08,1.43,2.07,2.08,2
38500,41.64,17.00,102.10,2330,3068,2.08,1.44,2.08,2.14,2
39000,41.75,17.08,102.10,3615,4919,2.09,1.44,2.09,2.19,2
39500,42.20,17.18,102.10,4374,6172,2.11,1.45,2.11,2.35,2
40000,42.57,17.24,102.11,4943,7588,2.12,1.45,2.12,2.39,2
40500,42.72,17.22,102.10,4859,8567,2.13,1.45,2.12,2.37,2
41000,42.81,17.21,102.10,5012,9130,2.14,1.46,2.13,2.41,2
41500,43.43,17.23,102.10,4587,8826,2.14,1.46,2.14,2.46,2
42000,44.03,17.20,102.10,4663,9040,2.15,1.47,2.15,2.43,2
42500,44.28,17.06,102.10,4278,8466,2.15,1.47,2.15,2.38,2
43000,44.31,16.87,102.10,4526,8601,2.16,1.47,2.16,2.41,2
43500,44.27,16.69,102.10,4572,8961,2.16,1.47,2.16,2.40,2
44000,44.48,16.55,102.10,4118,8297,2.17,1.48,2.17,2.44,2
44500,44.55,16.42,102.10,3716,7520,2.16,1.48,2.17,2.37,2
45000,44.62,16.28,102.10,4599,8736,2.17,1.48,2.17,2.38,2
45500,45.08,16.20,102.10,4378,8668,2.17,1.48,2.18,2.40,2
46000,45.97,16.18,102.10,4832,9389,2.19,1.49,2.19,2.50,2
46500,46.52,16.12,102.10,6136,10638,2.21,1.50,2.20,2.56,2
47000,47.14,16.01,102.10,5377,10661,2.22,1.51,2.21,2.57,2
47500,47.68,15.85,102.10,5122,10458,2.22,1.51,2.21,2.53,2
48000,48.15,15.66,102.10,5209,10368,2.23,1.52,2.22,2.58,2
48500,48.75,15.39,102.10,4258,9186,2.23,1.53,2.22,2.53,2
49000,49.46,15.18,102.10,4744,9265,2.24,1.53,2.23,2.52,2
49500,49.84,14.90,102.10,5030,9985,2.24,1.54,2.23,2.57,2
50000,50.35,14.59,102.10,7201,11933,2.25,1.55,2.25,2.60,2
50500,50.60,14.27,102.10,7647,12597,2.25,1.55,2.25,2.58,2
51000,50.99,13.98,102.10,8921,14150,2.26,1.55,2.25,2.55,2
51500,51.22,13.69,102.10,7699,13295,2.26,1.55,2.25,2.55,2
52000,51.70,13.48,102.10,7537,13160,2.27,1.56,2.26,2.60,2
52500,52.22,13.28,102.10,6170,12045,2.27,1.56,2.26,2.58,2
53000,52.58,13.05,102.10,4751,10571,2.27,1.57,2.26,2.52,2
53500,52.87,12.79,102.10,4859,10053,2.27,1.57,2.26,2.46,2
54000,53.09,12.52,102.10,8279,13137,2.28,1.57,2.27,2.52,2
54500,53.36,12.32,102.10,8296,13734,2.29,1.58,2.28,2.58,2
55000,53.83,12.18,102.10,8232,13689,2.29,1.58,2.28,2.55,2
55500,54.32,12.01,102.10,7804,13621,2.30,1.59,2.28,2.55,2
56000,54.70,11.83,102.10,9900,14826,2.30,1.59,2.29,2.59,2
56500,55.11,11.66,102.10,12414,17718,2.31,1.60,2.30,2.62,2
57000,55.65,11.56,102.10,9912,15715,2.31,1.60,2.30,2.62,2
