timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co,state
0,70.41,3.56,102.08,880,2018,2.42,2.13,2.59,1.33,1
500,70.45,3.54,102.08,850,2016,2.41,2.12,2.59,1.33,1
1000,70.49,3.56,102.08,851,1976,2.41,2.11,2.59,1.33,1
1500,70.74,3.57,102.08,859,1903,2.41,2.11,2.58,1.34,1
2000,70.59,3.56,102.09,1083,2071,2.41,2.11,2.58,1.53,1
2500,70.71,3.64,102.09,1323,2288,2.42,2.10,2.58,1.77,1
3000,70.77,3.62,102.08,1228,2325,2.42,2.10,2.58,1.65,1
3500,70.69,3.61,102.09,1139,2265,2.41,2.10,2.57,1.52,1
4000,70.87,3.63,102.08,1082,2196,2.41,2.09,2.57,1.48,1
4500,70.86,3.60,102.09,1036,2154,2.40,2.08,2.57,1.44,1
5000,70.92,3.61,102.09,999,2087,2.40,2.08,2.57,1.42,1
5500,70.96,3.59,102.09,1037,2053,2.40,2.08,2.56,1.44,1
6000,70.88,3.59,102.09,1255,2235,2.41,2.07,2.57,1.88,1
6500,70.55,3.67,102.09,1662,2639,2.42,2.08,2.57,2.10,1
7000,70.43,3.71,102.10,1894,2941,2.42,2.07,2.57,2.13,1
7500,70.41,3.77,102.08,1775,3011,2.42,2.07,2.57,2.04,1
8000,70.07,3.78,102.10,2155,3534,2.42,2.06,2.57,1.89,1
8500,69.82,3.81,102.09,3076,4593,2.42,2.06,2.57,1.97,1
9000,69.82,3.85,102.08,2533,4658,2.42,2.06,2.57,2.01,1
9500,70.13,3.89,102.09,2027,4362,2.42,2.05,2.57,1.95,1
10000,70.13,3.87,102.10,1871,3946,2.42,2.05,2.56,1.86,1
10563,69.85,3.86,102.08,1856,3720,2.42,2.05,2.56,1.87,2
11063,70.03,3.89,102.08,1966,3875,2.42,2.05,2.56,2.08,2
11563,70.35,3.91,102.09,1910,3775,2.43,2.04,2.56,2.06,2
12063,70.35,3.89,102.09,1664,3479,2.42,2.04,2.56,1.93,2
12563,70.16,3.88,102.09,1724,3364,2.42,2.04,2.55,1.94,2
13063,70.19,3.87,102.10,2492,4347,2.43,2.03,2.55,2.11,2
13563,70.26,3.90,102.10,2371,4462,2.43,2.03,2.56,2.11,2
14063,70.44,3.91,102.09,2099,4317,2.43,2.03,2.55,2.05,2
14563,70.93,3.94,102.08,2572,4648,2.43,2.03,2.55,2.14,2
15063,71.09,3.89,102.08,3250,5395,2.44,2.03,2.56,2.21,2
15563,71.18,3.88,102.09,3750,6032,2.44,2.02,2.56,2.27,2
16063,71.11,3.87,102.08,3549,6112,2.44,2.02,2.56,2.24,2
16563,70.95,3.85,102.09,3687,6318,2.44,2.02,2.56,2.25,2
17063,71.12,3.88,102.08,3819,6418,2.45,2.02,2.56,2.30,2
17563,71.54,3.87,102.08,3593,6363,2.45,2.02,2.56,2.33,2
18063,71.98,3.90,102.08,3220,6162,2.45,2.02,2.56,2.37,2
18563,72.49,3.88,102.08,3090,5866,2.45,2.02,2.56,2.31,2
19063,72.96,3.85,102.08,4293,6699,2.47,2.02,2.57,2.46,2
19563,73.24,3.81,102.08,3925,6804,2.47,2.02,2.57,2.52,2
20063,73.41,3.79,102.08,4565,7712,2.48,2.02,2.57,2.52,2
20563,73.39,3.75,102.08,4567,7937,2.48,2.02,2.58,2.56,2
21063,73.45,3.72,102.08,4364,7790,2.49,2.03,2.58,2.53,2
21563,73.67,3.73,102.08,4300,7757,2.49,2.03,2.58,2.50,2
22063,74.00,3.73,102.08,4077,7228,2.49,2.02,2.58,2.45,2
22563,74.10,3.69,102.07,4140,7115,2.49,2.02,2.58,2.49,2
23063,74.29,3.66,102.07,4587,8207,2.49,2.02,2.58,2.45,2
23563,74.47,3.66,102.07,4867,9040,2.50,2.02,2.59,2.62,2
24063,74.55,3.63,102.08,5186,9423,2.50,2.02,2.58,2.53,2
24563,74.80,3.65,102.07,6182,10334,2.50,2.03,2.59,2.63,2
25063,75.01,3.65,102.08,6460,11021,2.51,2.03,2.59,2.59,2
25563,75.29,3.66,102.08,4908,9997,2.51,2.03,2.59,2.59,2
26063,75.45,3.65,102.07,4548,8972,2.51,2.03,2.60,2.64,2
26563,75.67,3.59,102.07,4059,7779,2.50,2.02,2.59,2.53,2
27063,75.87,3.50,102.08,3669,7065,2.50,2.02,2.59,2.37,2
27563,75.97,3.44,102.08,3723,6955,2.50,2.02,2.59,2.47,2
28063,76.02,3.42,102.07,3731,6920,2.50,2.02,2.58,2.43,2
28563,76.17,3.42,102.07,4055,7498,2.50,2.02,2.59,2.54,2
29063,76.15,3.43,102.07,3814,7126,2.50,2.02,2.59,2.50,2
29563,76.21,3.48,102.07,4209,7453,2.50,2.02,2.59,2.56,2
30063,76.26,3.53,102.08,7265,11393,2.51,2.03,2.60,2.67,2
30563,76.35,3.53,102.07,5759,10593,2.51,2.02,2.59,2.52,2
31063,76.42,3.46,102.07,5134,10222,2.51,2.02,2.59,2.51,2
31563,76.49,3.44,102.07,5192,10143,2.51,2.02,2.59,2.54,2
