timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co,state
0,26.08,43.85,102.15,854,491,1.79,1.26,1.78,1.74,1
500,26.49,43.94,102.16,845,546,1.79,1.26,1.78,1.73,1
1000,26.66,43.90,102.15,831,593,1.79,1.26,1.79,1.73,1
1500,26.76,43.87,102.16,826,640,1.80,1.26,1.79,1.74,1
2000,26.85,43.83,102.16,819,686,1.80,1.26,1.79,1.74,1
2500,26.93,43.75,102.16,854,768,1.80,1.26,1.79,1.72,1
3000,27.02,43.67,102.16,815,779,1.80,1.27,1.80,1.72,1
3500,27.08,43.58,102.16,813,779,1.81,1.27,1.80,1.77,1
4000,27.13,43.52,102.15,771,779,1.81,1.27,1.80,1.76,1
4500,27.17,43.45,102.16,786,809,1.81,1.27,1.80,1.73,1
5000,27.18,43.39,102.16,3063,1900,1.84,1.28,1.82,2.11,1
5500,27.19,43.43,102.16,3964,3078,1.85,1.28,1.83,2.14,1
6000,27.22,43.47,102.16,3574,4407,1.86,1.28,1.85,2.24,1
6500,27.28,43.54,102.16,2003,3755,1.86,1.28,1.86,2.23,1
7000,27.29,43.58,102.15,1637,2995,1.86,1.28,1.86,2.10,1
7500,27.31,43.55,102.16,1513,2819,1.86,1.28,1.86,2.07,1
8000,27.32,43.54,102.16,1260,2563,1.86,1.28,1.86,2.03,1
8500,27.34,43.46,102.16,1020,2270,1.86,1.28,1.86,1.98,1
9000,27.35,43.39,102.15,807,2004,1.86,1.28,1.86,1.90,1
9500,27.38,43.25,102.16,754,1697,1.85,1.28,1.86,1.85,1
10000,27.43,43.13,102.16,748,1593,1.86,1.28,1.86,1.90,1
10500,27.45,42.98,102.16,767,1443,1.86,1.28,1.86,1.93,1
11000,27.48,42.85,102.16,762,1327,1.86,1.28,1.86,1.98,1
11500,27.53,42.75,102.16,775,1284,1.87,1.28,1.87,2.05,1
12000,27.59,42.66,102.16,1020,1434,1.89,1.29,1.89,2.33,1
12500,27.58,42.55,102.16,1296,1732,1.89,1.29,1.89,2.24,1
13000,27.57,42.49,102.16,1518,1956,1.89,1.29,1.89,2.07,1
