timestamp,temp,humd,pres,co2,voc1,voc2,no2,eth,co,state
0,28.34,36.00,102.14,545,278,1.90,1.38,1.89,1.55,1
500,28.86,36.06,102.14,621,319,1.90,1.38,1.90,1.61,1
1000,29.01,36.00,102.14,597,335,1.91,1.38,1.90,1.60,1
1500,29.11,35.90,102.14,562,333,1.90,1.38,1.90,1.55,1
2000,29.24,35.76,102.14,552,331,1.90,1.38,1.90,1.52,1
2500,29.32,35.63,102.14,540,330,1.90,1.38,1.90,1.51,1
3000,29.34,35.44,102.14,549,330,1.90,1.38,1.90,1.52,1
3500,29.34,35.32,102.14,551,335,1.90,1.38,1.90,1.54,1
4000,29.34,35.18,102.14,551,339,1.90,1.38,1.90,1.54,1
4500,29.39,35.07,102.14,543,347,1.90,1.38,1.90,1.53,1
5000,29.43,34.97,102.14,538,334,1.90,1.38,1.90,1.52,1
5500,29.45,34.86,102.14,529,331,1.90,1.38,1.90,1.51,1
6000,29.51,34.76,102.14,524,319,1.90,1.38,1.89,1.50,1
6500,29.55,34.66,102.14,551,345,1.90,1.38,1.90,1.50,1
7000,29.62,34.56,102.14,553,345,1.90,1.38,1.90,1.50,1
7500,29.62,34.46,102.14,547,327,1.90,1.38,1.89,1.50,1
8000,29.64,34.35,102.14,535,334,1.90,1.38,1.90,1.49,1
8500,29.60,34.28,102.14,776,444,1.91,1.38,1.90,1.62,1
9000,29.58,34.24,102.14,1790,923,1.93,1.38,1.92,2.00,1
9500,29.63,34.25,102.14,2761,1850,1.94,1.39,1.93,2.22,1
10000,29.69,34.33,102.14,1937,2198,1.95,1.39,1.94,2.18,1
10500,29.72,34.34,102.14,1896,2438,1.95,1.39,1.94,2.14,1
11000,29.75,34.33,102.14,1621,2424,1.95,1.39,1.95,2.08,2
11500,29.79,34.29,102.14,1409,2274,1.95,1.39,1.95,2.11,2
12000,29.76,34.26,102.14,1108,2106,1.95,1.39,1.95,2.05,2
12500,29.82,34.21,102.14,1354,2258,1.96,1.39,1.96,2.16,2
13000,29.79,34.15,102.14,845,1893,1.96,1.39,1.95,1.94,2
13500,29.77,34.09,102.14,694,1536,1.95,1.39,1.95,1.84,2
14000,29.86,34.06,102.14,797,1506,1.96,1.39,1.96,2.10,2
14500,30.02,34.03,102.14,844,1432,1.97,1.39,1.97,2.12,2
15000,30.20,34.02,102.14,978,1515,1.97,1.40,1.97,2.13,2
15500,30.34,33.98,102.14,1530,2004,1.99,1.40,1.99,2.28,2
16000,30.60,33.97,102.14,1290,2032,1.99,1.40,1.99,2.23,2
16500,30.85,33.91,102.14,1108,1919,1.99,1.40,1.99,2.13,2
17000,30.97,33.81,102.14,986,1776,1.99,1.41,1.99,2.05,2
17500,31.23,33.72,102.14,1113,1831,2.00,1.41,2.00,2.22,2
18000,31.60,33.60,102.14,1074,1813,2.01,1.41,2.01,2.24,2
18500,31.83,33.47,102.14,938,1716,2.01,1.42,2.01,2.18,2
19000,32.00,33.25,102.14,1256,1852,2.01,1.42,2.01,2.16,2
19500,32.37,33.09,102.14,1538,2175,2.03,1.42,2.02,2.27,2
20000,32.64,32.86,102.14,1816,2494,2.04,1.43,2.03,2.35,2
20500,32.86,32.60,102.14,1900,2752,2.04,1.43,2.04,2.37,2
21000,33.07,32.35,102.14,1884,2918,2.05,1.44,2.05,2.41,2
21500,33.17,32.08,102.14,2489,3544,2.06,1.44,2.06,2.45,2
22000,33.34,31.82,102.14,1942,3474,2.06,1.44,2.06,2.41,2
22500,33.59,31.55,102.15,1917,3439,2.06,1.44,2.07,2.38,2
23000,33.82,31.25,102.14,1952,3504,2.07,1.44,2.07,2.33,2
23500,33.87,30.95,102.15,1948,3625,2.06,1.44,2.07,2.25,2
24000,33.88,30.60,102.15,2051,3790,2.07,1.45,2.08,2.35,2
24500,33.89,30.30,102.15,2334,4121,2.07,1.44,2.08,2.32,2
25000,34.19,30.06,102.14,2877,4758,2.08,1.45,2.09,2.39,2
